parcel_id_REMM,TAZID_832,TAZID_900,Tract_GEOID
438233,1104,1195,49035103000
438234,1104,1195,49035103000
438235,1104,1195,49035103000
438236,1106,1197,49035103500
438399,1106,1197,49035103500
438523,1104,1195,49035103000
438524,1104,1195,49035103000
438526,1106,1197,49035103500
438669,1104,1195,49035103000
438670,1106,1197,49035103500
438807,1106,1197,49035103500
438808,1104,1195,49035103000
438809,1104,1195,49035103000
438811,1104,1195,49035103000
438957,1106,1197,49035103500
438960,1104,1195,49035103000
439235,1106,1197,49035103500
439236,1106,1197,49035103500
439371,1104,1195,49035103000
439372,1106,1197,49035103500
439373,1104,1195,49035103000
439377,1106,1197,49035103500
439506,1104,1195,49035103000
439612,1104,1195,49035103000
439613,1104,1195,49035103000
439749,1104,1195,49035103000
439889,1103,1194,49035103000
439890,1104,1195,49035103000
439891,1104,1195,49035103000
439892,1103,1194,49035103000
439893,1104,1195,49035103000
440006,1104,1195,49035103000
440007,1106,1197,49035103500
440008,1106,1197,49035103500
440011,1106,1197,49035103500
440098,1106,1197,49035103500
440121,1104,1195,49035103000
440123,1104,1195,49035103000
440127,1106,1197,49035103500
440256,1104,1195,49035103000
440257,1104,1195,49035103000
440366,1104,1195,49035103000
440466,1104,1195,49035103000
440468,1106,1197,49035103500
440472,1106,1197,49035103500
440580,1104,1195,49035103000
440581,1104,1195,49035103000
440582,1104,1195,49035103000
440584,1104,1195,49035103000
440585,1106,1197,49035103500
440588,1106,1197,49035103500
440697,1104,1195,49035103000
440844,1103,1194,49035103000
440845,1104,1195,49035103000
441006,1104,1195,49035103000
441007,1104,1195,49035103000
441009,1106,1197,49035103500
441162,1104,1195,49035103000
441163,1106,1197,49035103500
441166,1104,1195,49035103000
441167,1106,1197,49035103500
441312,1104,1195,49035103000
441456,1104,1195,49035103000
441457,1106,1197,49035103500
441577,1104,1195,49035103000
441580,1106,1197,49035103500
441712,1104,1195,49035103000
441714,1104,1195,49035103000
441715,1106,1197,49035103500
442260,1104,1195,49035103000
442392,1106,1197,49035103500
442393,1106,1197,49035103500
442535,1106,1197,49035103500
442537,1106,1197,49035103500
442663,1106,1197,49035103500
442905,1106,1197,49035103500
442981,1106,1197,49035103500
442982,1104,1195,49035103000
442984,1106,1197,49035103500
442987,1106,1197,49035103500
443059,1106,1197,49035103500
443167,1103,1194,49035103000
443168,1104,1195,49035103000
443384,1106,1197,49035103500
443501,1103,1194,49035103000
443502,1104,1195,49035103000
443624,1103,1194,49035103000
443625,1106,1197,49035103500
443627,1106,1197,49035103500
443770,1106,1197,49035103500
443906,1106,1197,49035103500
444021,1104,1195,49035103000
444022,1106,1197,49035103500
444153,1104,1195,49035103000
444272,1103,1194,49035103000
444273,1106,1197,49035103500
444275,1106,1197,49035103500
444402,1106,1197,49035103500
444522,1106,1197,49035103500
444524,1106,1197,49035103500
444612,1103,1194,49035103000
444613,1104,1195,49035103000
444614,1106,1197,49035103500
444720,1104,1195,49035103000
444721,1106,1197,49035103500
444723,1106,1197,49035103500
444925,1106,1197,49035103500
445018,1103,1194,49035103000
445019,1106,1197,49035103500
445021,1106,1197,49035103500
445097,1106,1197,49035103500
445332,1087,1159,49035101800
445345,1022,1149,49035102300
445346,1082,1153,49035102000
445347,1022,1149,49035102300
445348,1024,1144,49035102300
445349,1022,1149,49035102300
445350,1025,1148,49035102300
445351,1083,1152,49035102000
445352,1082,1153,49035102000
445353,1084,1156,49035102000
445354,1084,1156,49035102000
445355,1084,1156,49035102000
445356,1083,1152,49035102000
445357,1084,1156,49035102000
445358,1084,1156,49035102000
445359,1084,1156,49035102000
445360,1084,1156,49035102000
445361,1084,1156,49035102000
445362,1084,1156,49035102000
445363,1103,1194,49035103000
445364,1104,1195,49035103000
445365,1103,1194,49035103000
445366,1103,1194,49035103000
445367,1103,1194,49035103000
445368,1126,1231,49035103100
445369,1127,1232,49035103100
445370,1104,1195,49035103000
445371,1104,1195,49035103000
445372,1104,1195,49035103000
445373,1104,1195,49035103000
445374,1104,1195,49035103000
445375,1128,1233,49035103100
445376,1082,1153,49035102000
445377,1084,1156,49035102000
445378,1084,1156,49035102000
445379,1087,1159,49035101800
445382,1084,1156,49035102000
445383,1087,1159,49035101800
445384,1106,1197,49035103500
445397,1106,1197,49035103500
445398,1106,1197,49035103500
445399,1106,1197,49035103500
445400,1106,1197,49035103500
445401,1129,1234,49035103400
445402,1129,1234,49035103400
445518,1127,1232,49035103100
445519,1127,1232,49035103100
452331,1087,1159,49035101800
452332,1087,1159,49035101800
452333,1087,1159,49035101800
452334,1087,1159,49035101800
452335,1087,1159,49035101800
452348,1087,1159,49035101800
452349,1087,1159,49035101800
452350,1087,1159,49035101800
452351,1087,1159,49035101800
452404,1022,1149,49035102300
452405,1082,1153,49035102000
452406,1082,1153,49035102000
452407,1082,1153,49035102000
452408,1082,1153,49035102000
452409,1082,1153,49035102000
452410,1082,1153,49035102000
452416,1082,1153,49035102000
452417,1082,1153,49035102000
452418,1082,1153,49035102000
452419,1082,1153,49035102000
452420,1082,1153,49035102000
452421,1082,1153,49035102000
452422,1082,1153,49035102000
452423,1082,1153,49035102000
452424,1024,1144,49035102300
452425,1024,1144,49035102300
452426,1024,1144,49035102300
452427,1024,1144,49035102300
452428,1025,1148,49035102300
452429,1023,1140,49035102300
452430,1023,1140,49035102300
452431,1023,1140,49035102300
452432,1024,1144,49035102300
452433,1024,1144,49035102300
452434,1024,1144,49035102300
452435,1103,1194,49035103000
452436,1104,1195,49035103000
452437,1104,1195,49035103000
452438,1104,1195,49035103000
452439,1022,1149,49035102300
452440,1022,1149,49035102300
452441,1082,1153,49035102000
452442,1082,1153,49035102000
452443,1082,1153,49035102000
452444,1082,1153,49035102000
452445,1082,1153,49035102000
452446,1025,1148,49035102300
452447,1025,1148,49035102300
452448,1025,1148,49035102300
452449,1025,1148,49035102300
452450,1083,1152,49035102000
452451,1082,1153,49035102000
452452,1082,1153,49035102000
452453,1084,1156,49035102000
452454,1084,1156,49035102000
452455,1084,1156,49035102000
452456,1084,1156,49035102000
452457,1084,1156,49035102000
452458,1084,1156,49035102000
452459,1084,1156,49035102000
452460,1084,1156,49035102000
452461,1084,1156,49035102000
452462,1084,1156,49035102000
452463,1025,1148,49035102300
452464,1025,1148,49035102300
452465,1025,1148,49035102300
452466,1025,1148,49035102300
452467,1025,1148,49035102300
452468,1025,1148,49035102300
452469,1083,1152,49035102000
452470,1083,1152,49035102000
452471,1083,1152,49035102000
452472,1083,1152,49035102000
452473,1083,1152,49035102000
452474,1083,1152,49035102000
452475,1104,1195,49035103000
452476,1104,1195,49035103000
452477,1104,1195,49035103000
452478,1104,1195,49035103000
452479,1104,1195,49035103000
452480,1104,1195,49035103000
452481,1084,1156,49035102000
452482,1084,1156,49035102000
452483,1084,1156,49035102000
452484,1084,1156,49035102000
452485,1084,1156,49035102000
452486,1084,1156,49035102000
452487,1084,1156,49035102000
452488,1084,1156,49035102000
452489,1084,1156,49035102000
452490,1084,1156,49035102000
452491,1084,1156,49035102000
452492,1084,1156,49035102000
452493,1084,1156,49035102000
452494,1084,1156,49035102000
452495,1103,1194,49035103000
452496,1103,1194,49035103000
452497,1103,1194,49035103000
452498,1103,1194,49035103000
452499,1103,1194,49035103000
452500,1103,1194,49035103000
452501,1103,1194,49035103000
452502,1103,1194,49035103000
452503,1103,1194,49035103000
452504,1104,1195,49035103000
452505,1103,1194,49035103000
452506,1103,1194,49035103000
452507,1103,1194,49035103000
452508,1103,1194,49035103000
452509,1103,1194,49035103000
452510,1103,1194,49035103000
452511,1103,1194,49035103000
452512,1103,1194,49035103000
452513,1103,1194,49035103000
452514,1126,1231,49035103100
452515,1104,1195,49035103000
452516,1104,1195,49035103000
452517,1104,1195,49035103000
452518,1127,1232,49035103100
452519,1127,1232,49035103100
452520,1127,1232,49035103100
452521,1104,1195,49035103000
452522,1104,1195,49035103000
452523,1104,1195,49035103000
452524,1104,1195,49035103000
452525,1104,1195,49035103000
452526,1104,1195,49035103000
452527,1104,1195,49035103000
452528,1104,1195,49035103000
452529,1104,1195,49035103000
452530,1104,1195,49035103000
452531,1104,1195,49035103000
452532,1104,1195,49035103000
452533,1104,1195,49035103000
452534,1104,1195,49035103000
452535,1104,1195,49035103000
452536,1104,1195,49035103000
452537,1104,1195,49035103000
452538,1104,1195,49035103000
452539,1104,1195,49035103000
452540,1104,1195,49035103000
452541,1104,1195,49035103000
452542,1104,1195,49035103000
452543,1127,1232,49035103100
452544,1127,1232,49035103100
452545,1127,1232,49035103100
452546,1127,1232,49035103100
452547,1104,1195,49035103000
452548,1104,1195,49035103000
452549,1104,1195,49035103000
452550,1127,1232,49035103100
452551,1128,1233,49035103100
452552,1128,1233,49035103100
452553,1128,1233,49035103100
452554,1128,1233,49035103100
452555,1128,1233,49035103100
452556,1128,1233,49035103100
452557,1128,1233,49035103100
452558,1082,1153,49035102000
452559,1087,1159,49035101800
452560,1087,1159,49035101800
452561,1087,1159,49035101800
452562,1087,1159,49035101800
452563,1087,1159,49035101800
452568,1087,1159,49035101800
452569,1087,1159,49035101800
452570,1087,1159,49035101800
452572,1084,1156,49035102000
452573,1087,1159,49035101800
452574,1087,1159,49035101800
452575,1087,1159,49035101800
452576,1106,1197,49035103500
452577,1106,1197,49035103500
452578,1106,1197,49035103500
452579,1106,1197,49035103500
452580,1106,1197,49035103500
452581,1106,1197,49035103500
452582,1106,1197,49035103500
452583,1106,1197,49035103500
452584,1087,1159,49035101800
452585,1087,1159,49035101800
452586,1087,1159,49035101800
452588,1106,1197,49035103500
452589,1106,1197,49035103500
452590,1106,1197,49035103500
452591,1106,1197,49035103500
452595,1106,1197,49035103500
452613,1106,1197,49035103500
452614,1106,1197,49035103500
452615,1106,1197,49035103500
452616,1106,1197,49035103500
452617,1106,1197,49035103500
452618,1106,1197,49035103500
452619,1106,1197,49035103500
452620,1106,1197,49035103500
452621,1106,1197,49035103500
452622,1106,1197,49035103500
452623,1106,1197,49035103500
452624,1106,1197,49035103500
452625,1106,1197,49035103500
452626,1106,1197,49035103500
452627,1106,1197,49035103500
452628,1106,1197,49035103500
452629,1106,1197,49035103500
452630,1106,1197,49035103500
452631,1106,1197,49035103500
452632,1106,1197,49035103500
452633,1106,1197,49035103500
452634,1106,1197,49035103500
452635,1106,1197,49035103500
452636,1106,1197,49035103500
452637,1106,1197,49035103500
452638,1106,1197,49035103500
452639,1106,1197,49035103500
452640,1106,1197,49035103500
452652,1106,1197,49035103500
452653,1106,1197,49035103500
452654,1106,1197,49035103500
452655,1106,1197,49035103500
452656,1106,1197,49035103500
452657,1106,1197,49035103500
452658,1106,1197,49035103500
452659,1106,1197,49035103500
452660,1106,1197,49035103500
452661,1106,1197,49035103500
452662,1106,1197,49035103500
452663,1106,1197,49035103500
452664,1129,1234,49035103400
452665,1129,1234,49035103400
452666,1129,1234,49035103400
452667,1129,1234,49035103400
452668,1129,1234,49035103400
453099,1129,1234,49035103400
453100,1129,1234,49035103400
453101,1129,1234,49035103400
453267,1127,1232,49035103100
453277,1127,1232,49035103100
453289,1127,1232,49035103100
453290,1127,1232,49035103100
453292,1127,1232,49035103100
453293,1127,1232,49035103100
453305,1128,1233,49035103100
453314,1128,1233,49035103100
453315,1128,1233,49035103100
453316,1128,1233,49035103100
453317,1128,1233,49035103100
455844,1104,1195,49035103000
455845,1128,1233,49035103100
455881,1106,1197,49035103500
455882,1106,1197,49035103500
455918,1082,1153,49035102000
455919,1082,1153,49035102000
455956,1084,1156,49035102000
456039,1084,1156,49035102000
456068,1106,1197,49035103500
456132,1024,1144,49035102300
456188,1103,1194,49035103000
456453,1024,1144,49035102300
456454,1082,1153,49035102000
457023,1126,1231,49035103100
457024,1129,1234,49035103400
457025,1128,1233,49035103100
457033,1103,1194,49035103000
457039,1025,1148,49035102300
457041,1087,1159,49035101800
458295,1087,1159,49035101800
458296,1087,1159,49035101800
458297,1087,1159,49035101800
458298,1087,1159,49035101800
458299,1087,1159,49035101800
458300,1087,1159,49035101800
458328,1087,1159,49035101800
458329,1087,1159,49035101800
458330,1087,1159,49035101800
458331,1087,1159,49035101800
458332,1087,1159,49035101800
458333,1087,1159,49035101800
458446,1022,1149,49035102300
458459,1022,1149,49035102300
458460,1022,1149,49035102300
458461,1082,1153,49035102000
458462,1082,1153,49035102000
458463,1082,1153,49035102000
458464,1082,1153,49035102000
458465,1082,1153,49035102000
458471,1082,1153,49035102000
458472,1082,1153,49035102000
458473,1082,1153,49035102000
458474,1082,1153,49035102000
458475,1021,1145,49035102300
458476,1023,1140,49035102300
458477,1024,1144,49035102300
458478,1024,1144,49035102300
458479,1024,1144,49035102300
458480,1022,1149,49035102300
458481,1022,1149,49035102300
458482,1022,1149,49035102300
458483,1082,1153,49035102000
458484,1083,1152,49035102000
458485,1082,1153,49035102000
458486,1082,1153,49035102000
458487,1082,1153,49035102000
458488,1082,1153,49035102000
458489,1082,1153,49035102000
458490,1084,1156,49035102000
458491,1084,1156,49035102000
458492,1084,1156,49035102000
458493,1084,1156,49035102000
458494,1084,1156,49035102000
458495,1084,1156,49035102000
458496,1084,1156,49035102000
458497,1025,1148,49035102300
458498,1025,1148,49035102300
458499,1025,1148,49035102300
458500,1083,1152,49035102000
458501,1083,1152,49035102000
458502,1083,1152,49035102000
458503,1083,1152,49035102000
458504,1083,1152,49035102000
458505,1083,1152,49035102000
458506,1104,1195,49035103000
458507,1104,1195,49035103000
458508,1084,1156,49035102000
458509,1084,1156,49035102000
458510,1084,1156,49035102000
458511,1084,1156,49035102000
458512,1084,1156,49035102000
458513,1084,1156,49035102000
458514,1084,1156,49035102000
458515,1084,1156,49035102000
458516,1084,1156,49035102000
458517,1084,1156,49035102000
458518,1084,1156,49035102000
458519,1084,1156,49035102000
458520,1084,1156,49035102000
458521,1103,1194,49035103000
458522,1103,1194,49035103000
458523,1103,1194,49035103000
458524,1103,1194,49035103000
458525,1104,1195,49035103000
458526,1104,1195,49035103000
458527,1103,1194,49035103000
458528,1103,1194,49035103000
458529,1103,1194,49035103000
458530,1103,1194,49035103000
458531,1103,1194,49035103000
458532,1126,1231,49035103100
458533,1126,1231,49035103100
458534,1104,1195,49035103000
458535,1104,1195,49035103000
458536,1104,1195,49035103000
458537,1104,1195,49035103000
458538,1104,1195,49035103000
458539,1104,1195,49035103000
458540,1104,1195,49035103000
458541,1104,1195,49035103000
458542,1104,1195,49035103000
458543,1104,1195,49035103000
458544,1104,1195,49035103000
458545,1104,1195,49035103000
458546,1104,1195,49035103000
458547,1104,1195,49035103000
458548,1104,1195,49035103000
458549,1104,1195,49035103000
458550,1127,1232,49035103100
458551,1104,1195,49035103000
458552,1104,1195,49035103000
458553,1104,1195,49035103000
458554,1104,1195,49035103000
458555,1127,1232,49035103100
458556,1127,1232,49035103100
458557,1128,1233,49035103100
458558,1128,1233,49035103100
458559,1087,1159,49035101800
458560,1087,1159,49035101800
458561,1084,1156,49035102000
458562,1084,1156,49035102000
458563,1087,1159,49035101800
458564,1087,1159,49035101800
458565,1087,1159,49035101800
458566,1087,1159,49035101800
458567,1087,1159,49035101800
458568,1087,1159,49035101800
458569,1087,1159,49035101800
458570,1087,1159,49035101800
458571,1087,1159,49035101800
458575,1087,1159,49035101800
458576,1087,1159,49035101800
458577,1087,1159,49035101800
458578,1087,1159,49035101800
458579,1087,1159,49035101800
458580,1087,1159,49035101800
458590,1084,1156,49035102000
458591,1087,1159,49035101800
458592,1087,1159,49035101800
458593,1087,1159,49035101800
458594,1087,1159,49035101800
458595,1087,1159,49035101800
458596,1087,1159,49035101800
458597,1087,1159,49035101800
458598,1106,1197,49035103500
458599,1106,1197,49035103500
458600,1106,1197,49035103500
458601,1106,1197,49035103500
458602,1106,1197,49035103500
458603,1106,1197,49035103500
458604,1106,1197,49035103500
458605,1106,1197,49035103500
458608,1106,1197,49035103500
458612,1106,1197,49035103500
458625,1106,1197,49035103500
458626,1106,1197,49035103500
458627,1106,1197,49035103500
458628,1106,1197,49035103500
458629,1106,1197,49035103500
458630,1106,1197,49035103500
458631,1106,1197,49035103500
458632,1106,1197,49035103500
458633,1106,1197,49035103500
458634,1106,1197,49035103500
458635,1106,1197,49035103500
458636,1106,1197,49035103500
458637,1106,1197,49035103500
458638,1106,1197,49035103500
458639,1106,1197,49035103500
458645,1106,1197,49035103500
458646,1106,1197,49035103500
458647,1106,1197,49035103500
458648,1106,1197,49035103500
458649,1106,1197,49035103500
458650,1106,1197,49035103500
458651,1106,1197,49035103500
458652,1106,1197,49035103500
458653,1106,1197,49035103500
458654,1106,1197,49035103500
458655,1106,1197,49035103500
458689,1129,1234,49035103400
458690,1129,1234,49035103400
458814,1126,1231,49035103100
458815,1126,1231,49035103100
458816,1126,1231,49035103100
458817,1126,1231,49035103100
458818,1127,1232,49035103100
458819,1127,1232,49035103100
458833,1127,1232,49035103100
458835,1127,1232,49035103100
458842,1127,1232,49035103100
458848,1128,1233,49035103100
458849,1128,1233,49035103100
458850,1128,1233,49035103100
459787,1082,1153,49035102000
459800,1104,1195,49035103000
459801,1104,1195,49035103000
459874,1024,1144,49035102300
459904,1087,1159,49035101800
459909,1104,1195,49035103000
459910,1104,1195,49035103000
459928,1082,1153,49035102000
459937,1084,1156,49035102000
460021,1082,1153,49035102000
460081,1127,1232,49035103100
460115,1084,1156,49035102000
460131,1084,1156,49035102000
460136,1106,1197,49035103500
460277,1023,1140,49035102300
460280,1083,1152,49035102000
460316,1103,1194,49035103000
460435,1024,1144,49035102300
460436,1024,1144,49035102300
460437,1024,1144,49035102300
460438,1025,1148,49035102300
460439,1025,1148,49035102300
460440,1104,1195,49035103000
460441,1083,1152,49035102000
460442,1082,1153,49035102000
460443,1084,1156,49035102000
460444,1084,1156,49035102000
460445,1025,1148,49035102300
460446,1083,1152,49035102000
460447,1083,1152,49035102000
460448,1104,1195,49035103000
460449,1104,1195,49035103000
460450,1104,1195,49035103000
460451,1104,1195,49035103000
460452,1084,1156,49035102000
460453,1084,1156,49035102000
460454,1104,1195,49035103000
460455,1104,1195,49035103000
460456,1087,1159,49035101800
460457,1084,1156,49035102000
460458,1087,1159,49035101800
460459,1087,1159,49035101800
460463,1106,1197,49035103500
460467,1106,1197,49035103500
460468,1106,1197,49035103500
460495,1125,1230,49035102900
460497,1128,1233,49035103100
460761,1106,1197,49035103500
460763,1087,1159,49035101800
460768,1087,1159,49035101800
460806,1083,1152,49035102000
460827,1087,1159,49035101800
460895,1082,1153,49035102000
460896,1083,1152,49035102000
460897,1084,1156,49035102000
460898,1084,1156,49035102000
460912,1023,1140,49035102300
460934,1126,1231,49035103100
460937,1024,1144,49035102300
460965,1008,1137,49035114000
461266,1083,1152,49035102000
461327,1102,1193,49035102900
461340,1021,1145,49035102300
461341,1021,1145,49035102300
461342,1021,1145,49035102300
461546,1084,1156,49035102000
461550,1083,1152,49035102000
