trip_type,distance_miles_2mibin,income_detailed,trip_weight_sum
7,1464,2,41.2516426772645
7,1480,2,41.2516426772645
3,110,2,35.684812004554
5,110,2,17.842406002277
995,68,2,23.0345461489396
1,68,2,29.2793882497366
5,310,7,0.0
6,144,7,0.0
1,98,7,0.0
5,214,10,38.3534087078614
4,30,9,0.0
1,46,10,534.193544243583
4,34,10,36.2722573744566
995,1652,7,10.0271303011335
7,244,6,0.0
3,82,6,0.0
6,58,10,0.0
7,306,10,0.0
7,204,10,0.0
7,102,10,0.0
5,52,1,3.38353148889683
7,138,1,0.0
3,104,1,0.0
6,104,1,0.0
6,138,1,0.0
995,136,1,0.0
7,2330,7,0.0
7,2318,7,0.0
4,62,7,0.0
6,118,4,0.0
6,110,4,0.0
7,80,4,0.0
6,116,4,0.0
4,82,3,0.0
995,80,3,0.0
7,130,999,117.81872022981219
7,186,999,22.1797289589255
7,242,7,0.0
5,338,7,0.0
5,130,7,0.0
6,74,7,0.0
6,166,7,0.0
995,338,7,0.0
6,98,999,0.0
7,346,7,6.34468639657274
1,108,5,405.199623622945
995,254,7,0.0
5,72,10,0.0
7,64,10,0.0
7,70,10,25.0269556395103
995,80,5,8.8465337639167
5,54,9,0.0
995,2372,7,50.0471805859154
7,288,6,197.203924943683
995,294,6,0.0
5,158,6,197.203924943683
7,286,6,197.203924943683
5,278,7,0.0
5,280,7,25.8908014505624
3,278,7,0.0
6,266,5,972.829372953777
6,248,5,972.829372953777
5,148,7,0.0
7,124,7,0.0
3,74,7,0.0
5,92,999,0.0
7,72,999,0.0
5,98,999,0.0
6,112,7,0.0
6,86,7,0.0
7,144,7,0.0
4,40,6,31.9187096687778
4,56,6,31.9187096687778
4,54,6,15.9593548343889
4,42,10,0.0
1,180,8,0.0
6,126,8,0.0
995,764,3,0.0
7,90,3,0.0
3,32,999,0.0
3,52,999,0.0
995,530,7,529.520301889879
995,660,7,250.275214917766
995,548,7,250.275214917766
995,160,7,0.0
7,108,1,0.0
7,106,1,0.0
4,38,1,39.5660971969169
4,58,7,0.0
995,74,5,24.704548964719
995,62,5,49.0386867558412
1,178,9,0.0
6,96,9,0.0
4,92,5,0.0
1,304,4,0.0
2,72,7,17.4045418512202
7,200,8,0.0
7,174,8,0.0
6,112,5,2192.35432541525
995,406,5,1698.18305609237
1,76,7,25.8158743516928
6,114,8,0.0
6,276,5,277.08238674787287
1,276,5,12.187415181570939
6,270,5,0.0
6,284,5,6.09370759078547
6,278,5,6.09370759078547
6,254,5,6.09370759078547
6,1398,8,0.0
6,840,6,0.0
6,856,6,0.0
7,156,6,41.552514262218978
5,166,6,0.0
7,2526,8,0.0
7,2084,8,0.0
5,86,8,0.0
995,530,6,0.0
7,404,6,0.0
7,308,6,0.0
3,72,6,0.0
5,192,3,0.0
7,192,3,0.0
2,50,3,0.0
995,3018,10,0.0
995,3822,10,0.0
4,76,8,0.0
5,110,8,0.0
1,190,8,0.0
6,72,8,0.0
1,76,8,0.0
6,78,8,0.0
1,62,8,0.0
7,2404,5,24.1261403785803
7,542,6,0.0
7,508,6,0.0
5,228,6,0.0
5,270,10,6.47915776822463
7,270,10,0.0
995,270,10,0.0
1,48,999,26.3469980470341
3,70,7,95.9546898192392
5,58,7,575.31336764194293
1,116,5,82.3847930932749
995,374,6,24.0247493222373
7,2212,6,2139.8385418035709
7,424,10,24.1647065489961
5,416,10,36.836442910055
5,84,5,44.9990400293766
4,36,7,63.5931748690238
6,52,999,318.381502831799
1,52,999,411.08498957654552
995,3160,999,570.176634041145
3,48,999,739.848573582801
995,1564,999,493.232382388534
6,62,5,26.8906339768587
4,54,8,0.0
1,46,9,78.1050167439824
7,78,10,0.0
995,68,10,0.0
995,78,10,0.0
995,114,999,26.0271797441768
5,128,999,39.6755788783184
5,138,5,0.0
7,568,5,0.0
6,1158,5,0.0
6,542,5,0.0
5,138,7,0.0
5,94,7,0.0
5,254,7,0.0
6,46,9,39.0525083719912
5,166,2,0.0
5,164,2,0.0
5,146,999,0.0
7,176,999,0.0
7,150,999,0.0
7,182,999,0.0
7,180,999,0.0
7,146,999,0.0
5,140,8,0.0
995,2790,9,380.020374066333
6,1394,9,380.020374066333
6,104,7,6.33656498481247
5,388,5,0.0
6,78,5,0.0
6,104,5,0.0
6,204,6,0.0
6,192,6,0.0
995,312,7,0.0
5,304,8,0.0
5,184,8,0.0
995,3174,8,0.0
7,304,8,0.0
995,162,999,0.0
3,160,6,39.6121443528368
7,162,6,39.6121443528368
7,238,6,39.6121443528368
3,84,6,39.6121443528368
5,166,7,0.0
995,242,7,49.8635969388342
995,74,3,0.0
995,78,3,0.0
6,64,3,0.0
3,30,999,0.0
7,126,999,235.900983462971
995,1132,999,235.900983462971
995,304,999,235.900983462971
3,66,5,4.31222029676764
7,58,2,0.0
1,40,999,1569.5957128102298
5,304,7,0.0
2,24,6,0.0
4,60,6,0.0
4,62,6,0.0
995,2502,9,31.4924741800238
7,2500,9,31.4924741800238
995,62,999,213.39177055736309
995,708,5,0.0
995,710,5,0.0
995,90,1,8.52340860442425
5,90,1,12.9930009213784
3,294,8,0.0
7,290,8,0.0
3,142,8,0.0
995,212,6,24.6892382810004
6,212,6,24.6892382810004
6,130,7,0.0
5,176,7,0.0
4,36,4,0.0
7,164,5,0.0
995,278,5,252.707556384731
995,556,5,0.0
3,278,5,252.707556384731
6,166,5,252.707556384731
995,786,8,49.868084140175
995,742,10,0.0
7,352,4,25.2353914313624
1,102,6,1786.75313729556
7,712,7,0.0
5,710,7,0.0
995,710,7,0.0
7,594,7,0.0
7,278,7,13.1784179383363
995,698,2,0.0
7,300,2,2.16550015356307
5,180,8,38.0998476210521
2,48,7,6.83706288752477
5,170,6,6.4554723272617
7,170,6,0.0
6,122,6,15.6292049003938
6,62,6,15.6292049003938
1,130,4,55.3304292983748
6,130,4,55.3304292983748
7,162,4,0.0
995,104,4,0.0
7,146,4,0.0
1,84,4,27.6652146491874
7,84,4,118.81860232443461
6,144,4,0.0
995,156,4,0.0
7,144,4,0.0
3,56,5,2.15611014838382
995,178,3,747.848802840524
5,380,999,0.0
995,380,999,0.0
5,172,9,1406.50952952378
7,146,9,3955.1047970208679
2,96,9,703.25476476189
995,152,9,1406.50952952378
3,172,9,2109.76429428567
2,92,9,1406.50952952378
995,146,9,1406.50952952378
2,136,9,703.25476476189
5,214,9,703.25476476189
995,136,9,703.25476476189
2,214,9,703.25476476189
5,152,9,703.25476476189
995,172,9,922.670251367599
7,222,2,0.0
4,72,7,0.0
5,226,6,0.0
995,66,6,6.14892941304326
5,106,3,129.578718068694
7,86,3,0.0
3,58,5,0.0
3,38,4,12.7394982617642
7,190,2,0.0
4,70,2,0.0
4,20,2,0.0
995,1366,999,9.71217206586388
995,196,999,0.0
995,1232,999,0.0
4,378,6,3.23766148557549
3,374,6,0.0
3,378,6,0.0
6,144,6,56.7979610968674
6,138,6,56.7979610968674
3,136,5,0.0
995,8034,5,48.3942837579558
995,8030,5,48.3942837579558
995,8024,5,24.1971418789779
6,740,10,15.6060254075937
7,116,4,50.4707828627248
6,3942,10,25.0209720073362
2,26,4,31.3029134822514
2,42,4,0.0
3,24,4,0.0
7,108,5,0.0
5,86,5,0.0
5,462,8,0.0
7,130,8,0.0
3,266,8,0.0
995,422,5,0.0
3,52,7,0.0
6,128,999,0.0
5,184,5,0.0
3,40,9,0.0
6,2200,8,0.0
6,1646,8,0.0
5,156,5,0.0
5,148,5,18.1258068310507
6,1588,7,23.6481048969125
7,112,5,0.0
7,230,5,0.0
5,68,8,0.0
1,52,4,0.0
2,32,6,0.0
6,56,999,0.0
7,238,8,0.0
3,186,8,0.0
5,238,8,0.0
7,206,7,95.5395672999215
6,548,7,94.0103516647856
6,280,7,94.0103516647856
7,306,7,95.5395672999215
995,148,6,0.0
5,436,7,0.0
995,428,7,0.0
7,80,9,25.0066883001448
7,176,9,25.0066883001448
6,108,5,63.3374672783133
6,150,5,63.3374672783133
6,162,7,0.0
6,236,7,0.0
1,112,7,0.0
4,56,5,0.0
995,376,9,0.0
6,192,7,0.0
5,184,7,0.0
5,192,7,0.0
5,260,3,12.9666171660029
7,410,3,0.0
6,40,3,502.252986544662
6,52,3,251.126493272331
7,86,4,91.1533876752472
3,70,6,0.0
2,88,7,18.4900942433857
6,166,6,0.0
6,94,6,0.0
6,108,6,0.0
995,1230,999,0.0
7,164,999,0.0
7,520,999,0.0
6,1748,999,0.0
1,60,5,0.0
3,56,4,0.0
995,730,4,68.9249679053288
3,42,6,196.522047034589
4,52,4,0.0
5,278,6,491.272328439733
995,278,6,491.272328439733
1,102,5,0.0
6,98,5,0.0
6,106,5,0.0
1,92,5,0.0
1,158,5,0.0
5,80,8,0.0
7,80,999,0.0
7,248,999,0.0
7,158,999,0.0
7,318,999,0.0
7,512,999,0.0
995,2190,4,24.4777321420237
1,2188,4,31.1138330325801
2,54,999,35.8267114969136
6,124,6,0.0
3,66,6,0.0
7,250,7,237.351159474917
3,212,7,237.351159474917
7,236,7,474.702318949834
7,204,7,237.351159474917
7,224,7,0.0
7,220,7,0.0
7,182,7,0.0
7,246,7,0.0
7,636,7,0.0
7,452,7,0.0
7,470,7,0.0
5,128,8,12.6724901737234
7,128,8,12.6724901737234
3,130,8,6.3362450868617
995,70,1,8.61780261968202
4,72,1,13.1368942373202
5,252,3,0.0
995,252,3,0.0
4,58,5,0.0
995,76,8,524.713896343086
1,70,8,524.713896343086
1,68,8,1316.1840189520549
995,124,8,399.934372212718
7,170,7,0.0
2,126,7,0.0
995,154,7,0.0
1,60,999,25.0893260253137
6,50,8,149.30231911305839
5,364,7,1515.55008799679
3,50,3,393.021280910458
995,98,2,51.0051694682912
1,82,8,31.1542277664327
7,192,5,0.0
7,196,5,0.0
3,162,5,0.0
3,26,2,193.383773565266
6,106,7,314.726179120063
995,168,6,8.67563928979306
7,160,6,8.67563928979306
4,56,999,0.0
5,596,6,0.0
6,68,10,0.0
995,34,1,29.9540291612528
3,16,1,45.6616298189829
3,36,4,39.096345714824729
995,5210,6,0.0
7,376,5,0.0
7,178,5,2.79233694774165
5,378,5,0.0
2,84,6,44.142884578811
5,130,5,0.0
995,138,4,37.660607894481
5,138,4,73.989406472458
7,298,10,50.2534175155212
5,88,4,0.0
3,100,4,0.0
3,88,4,0.0
7,146,1,0.0
5,192,1,0.0
3,40,1,0.0
7,172,999,0.0
5,58,3,0.0
1,42,3,0.0
6,50,3,0.0
6,200,7,0.0
6,204,7,0.0
6,362,7,0.0
6,366,7,54.5618619879082
6,168,7,54.5618619879082
5,180,7,54.5618619879082
995,158,999,24.2009302078056
7,132,999,24.2009302078056
7,52,10,0.0
7,292,7,0.0
7,368,7,0.0
7,286,7,0.0
995,692,9,0.0
6,126,9,0.0
6,1478,9,0.0
4,70,5,25.8747578690338
1,238,7,0.0
995,166,7,14.999965734637041
5,114,6,0.0
3,54,7,0.0
5,110,6,0.0
3,94,6,0.0
995,1408,4,0.0
995,716,4,0.0
7,66,4,0.0
7,114,4,0.0
4,94,7,23.9177498074739
1,48,9,19.4451017059791
3,38,8,471.210771500306
4,38,8,0.0
3,60,8,0.0
3,46,9,0.0
5,92,9,0.0
7,92,9,268.4455178182692
7,54,9,0.0
7,56,9,0.0
7,52,9,0.0
7,72,9,67.1113794545673
7,88,9,134.2227589091346
7,90,9,67.1113794545673
995,92,9,0.0
5,76,9,0.0
7,70,9,0.0
7,112,9,67.1113794545673
7,90,4,0.0
7,148,6,0.0
5,142,6,0.0
5,162,7,32.516826059209279
995,162,7,34.545876005303967
2,162,7,19.51009563552558
995,56,3,0.0
2,16,1,22.946280082265961
995,782,7,24.5885266631831
7,240,8,0.0
7,190,8,0.0
995,240,8,0.0
5,374,8,0.0
995,190,8,0.0
995,122,8,0.0
2,42,6,19.047952128345
6,56,4,11.5436150943879
995,2376,9,0.0
995,2100,9,387.792362398035
995,2102,9,387.792362398035
7,170,8,0.0
5,278,8,0.0
3,94,7,0.0
4,232,5,0.0
7,506,5,0.0
7,214,5,0.0
995,340,5,0.0
5,398,5,0.0
7,340,5,0.0
7,398,5,0.0
6,96,8,0.0
5,70,8,0.0
7,764,7,0.0
7,1890,7,0.0
995,1886,7,0.0
6,2180,999,24.8848043961111
6,156,6,23.3794036509758
6,154,6,23.3794036509758
995,448,999,22.9627682291152
1,138,7,0.0
1,180,7,0.0
6,2550,7,0.0
6,3822,7,0.0
995,236,7,0.0
7,528,8,50.7356472494924
7,1980,8,50.7356472494924
5,782,8,77.3409256852017
1,96,8,0.0
995,708,7,0.0
4,44,9,0.0
5,574,7,0.0
995,1422,9,23.5977329069589
7,710,9,23.5977329069589
2,1146,9,17.9860769107919
995,732,999,50.5696702639352
5,88,3,0.0
995,88,3,0.0
3,88,3,0.0
7,104,999,0.0
7,118,999,0.0
7,326,999,0.0
5,328,999,0.0
995,62,9,0.0
995,692,4,0.0
7,236,4,0.0
7,206,4,0.0
995,824,4,0.0
6,1226,8,0.0
3,118,8,0.0
7,320,8,0.0
7,312,8,0.0
5,110,5,0.0
2,56,5,26.396996283098368
2,66,6,6.14892941304326
995,100,2,14.9245453398581
995,94,2,14.6856616110951
4,66,5,0.0
1,66,5,0.0
5,192,999,144.430210999575
3,126,7,105.10745748672
7,960,6,21.0439116890605
7,260,7,0.0
7,70,1,0.0
5,72,1,0.0
5,786,8,0.0
4,20,1,0.0
5,60,2,0.0
1,60,2,0.0
1,34,2,326.70058419246004
995,74,2,22.8726627436822
995,60,2,7.50223337992777
3,48,3,0.0
995,5070,8,20.7044064671398
1,5070,8,26.3175298315851
7,134,6,0.0
995,140,5,73.3268055690662
5,140,5,144.060521746692
7,2302,999,22.2132470938612
7,266,8,0.0
3,116,6,0.0
5,92,6,0.0
6,88,1,0.0
7,184,999,0.0
5,298,5,0.0
1,82,5,0.0
6,110,7,0.0
6,176,7,0.0
7,288,7,0.0
6,226,7,0.0
1,56,999,5.34923286119916
995,1984,6,0.0
995,1998,6,0.0
995,2204,6,0.0
995,1996,6,0.0
995,1986,6,0.0
6,94,3,0.0
6,48,3,0.0
995,438,5,0.0
5,70,2,0.0
995,310,6,52.685475453753455
995,270,6,8.34687507188743
7,222,999,47.0043137301286
5,104,999,38.0007357113629
7,216,7,0.0
6,60,10,211.684775865979
6,128,10,211.684775865979
6,172,10,211.684775865979
3,34,4,39.5592015156357
6,136,6,0.0
6,140,6,0.0
995,142,6,0.0
3,74,6,0.0
6,74,6,0.0
6,296,6,0.0
6,158,6,0.0
6,118,6,0.0
995,384,6,0.0
7,160,4,0.0
7,106,4,0.0
995,124,4,123.40040062395759
7,148,4,0.0
5,126,3,0.0
995,844,6,0.0
995,702,6,0.0
995,544,6,0.0
7,388,6,0.0
7,544,6,0.0
995,888,6,0.0
995,834,6,0.0
7,888,6,0.0
995,282,6,0.0
995,388,6,0.0
7,1714,6,0.0
7,284,6,0.0
995,1714,6,0.0
1,38,1,138.82734927288385
6,194,5,0.0
5,196,5,0.0
6,232,5,65.6197792493643
5,198,5,0.0
3,80,3,214.251395769
6,5074,7,0.0
6,606,7,0.0
1,88,7,0.0
3,78,5,32.7848632974792
1,210,5,26.5396012917501
3,48,5,35.3861350556668
3,106,5,8.8465337639167
995,1480,999,0.0
2,32,5,13.5463112039567
6,196,8,0.0
5,88,8,0.0
7,758,8,0.0
3,22,2,108.90019473082
5,302,7,12.2922954811905
995,40,2,10.1578444484661
6,438,4,0.0
5,482,4,6.97741895439568
7,168,3,0.0
7,116,3,0.0
4,50,3,0.0
3,26,3,0.0
7,164,3,0.0
995,496,6,10.3674845230678
7,62,4,8.53060103449128
7,708,4,2.84353367816376
995,634,4,2.84353367816376
995,588,4,11.374134712655041
1,40,1,45.6482639198515
995,4858,1,0.0
995,2220,2,10.8799835937026
7,2222,2,10.8799835937026
7,2228,2,10.8799835937026
995,66,2,822.739650845809
3,66,2,1254.17629702105
6,72,6,12.3352110868287
1,1194,2,13.6297138783912
7,1194,2,10.7227060432682
7,756,8,25.1518634921908
5,56,3,3.72960741680929
6,206,5,0.0
6,722,7,41.3257330218128
1,74,7,52.5294561493376
7,462,7,41.3257330218128
4,22,1,0.0
4,24,3,288.552139447164
4,48,3,0.0
995,504,4,10.7703596639803
6,814,4,10.5979682364318
4,66,1,307.696501948213
7,62,1,0.0
7,14788,2,0.0
7,190,5,0.0
1,140,4,0.0
5,54,2,0.0
995,1334,6,0.0
995,1478,6,0.0
995,514,7,0.0
995,454,7,0.0
995,520,7,0.0
995,516,7,0.0
7,434,7,0.0
995,990,10,10.8311610563747
6,1232,10,10.6577964358077
1,34,3,5.47637936946048
1,54,1,0.0
6,42,1,0.0
5,42,1,0.0
3,68,5,0.0
4,68,5,3.81615838196847
995,304,6,8.30629080013135
7,266,6,0.0
5,144,6,108.868039754678
7,260,6,0.0
7,176,6,0.0
7,600,6,0.0
5,134,6,0.0
6,82,6,0.0
7,206,6,0.0
7,258,6,0.0
6,152,6,0.0
7,130,5,11.7244345935248
7,2174,4,0.0
995,2202,4,0.0
6,336,5,0.0
2,14206,9,16.0029795089989
1,7104,9,16.0029795089989
1,7102,9,32.0059590179978
6,7110,9,12.5897907045202
4,40,2,0.0
7,130,1,23.3010129024005
2,84,4,0.0
4,168,5,0.0
995,272,5,326.18926932155
995,446,5,326.18926932155
995,82,1,7.81465866225529
995,292,3,222.756508092698
6,290,3,219.191045691824
3,122,2,112.208435583295
3,28,2,112.208435583295
5,182,2,112.208435583295
7,142,2,224.41687116659
7,162,2,112.208435583295
7,134,2,0.0
7,172,2,0.0
995,126,2,112.208435583295
7,146,2,112.208435583295
995,278,7,10.0171084963336
6,278,7,10.0171084963336
2,42,7,326.053519845507
5,74,4,1.74525751596367
995,62,4,1.74525751596367
4,68,4,1.74525751596367
4,66,4,1.74525751596367
7,70,2,0.0
7,128,2,0.0
7,160,2,0.0
6,438,7,0.0
6,2308,7,0.0
6,992,7,0.0
6,2716,7,0.0
2,2686,7,0.0
4,64,2,0.0
4,46,2,0.0
6,46,10,14.9383147855509
995,300,6,8.30629080013135
1,170,5,0.0
6,180,5,0.0
1,82,1,1.74515891676943
3,34,3,0.0
6,282,7,10.0207072137039
5,188,6,18.2982679608785
5,64,4,0.0
995,170,5,2.79233694774165
6,170,5,2.79233694774165
6,164,5,0.0
1,196,5,0.0
6,142,5,0.0
4,110,5,0.0
7,690,5,0.0
7,582,5,0.0
5,62,4,0.0
3,76,5,32.4327300441823
6,62,8,253.166947354729
1,30,2,0.0
4,74,5,0.0
3,112,8,0.0
3,110,8,0.0
6,114,5,0.0
5,180,5,0.0
6,1228,5,0.0
7,998,5,0.0
6,214,3,10.6148207376664
7,166,3,21.563855123312
5,108,1,1.45709188048504
7,90,1,0.0
1,48,3,13.5492539533724
6,80,3,0.0
6,2190,6,24.6636346345914
6,2196,6,24.6636346345914
7,514,7,14.999965734637041
7,708,6,0.0
995,76,1,0.0
7,248,10,10.8111040242615
995,786,6,0.0
995,710,6,0.0
6,1722,7,0.0
6,1716,7,0.0
6,1380,7,0.0
7,132,3,0.0
3,60,7,0.0
7,272,7,0.0
7,336,7,0.0
7,252,7,0.0
6,2360,8,10.8897778269291
7,2360,8,19.50206532599536
4,76,5,0.0
4,78,5,0.0
4,42,4,102.376217530713
7,118,2,0.0
7,68,2,0.0
3,60,1,343.313950940238
5,394,10,2.7357968807298
995,2694,10,2.7357968807298
995,394,10,2.7357968807298
995,2698,10,2.7357968807298
3,112,10,2.7357968807298
995,2752,10,2.7357968807298
7,80,10,2.7357968807298
7,2754,10,2.7357968807298
995,9264,1,10.1199916755035
995,2048,1,10.1199916755035
995,4102,1,10.1199916755035
995,7068,1,10.2846081163909
995,3530,1,7.83887813749304
5,100,7,0.0
7,414,7,0.0
6,838,7,0.0
5,836,7,0.0
5,70,3,0.0
6,116,3,0.0
5,114,3,0.0
4,72,3,0.0
995,438,6,113.35098701797
995,5014,6,113.35098701797
995,754,6,113.35098701797
995,616,6,0.0
995,5000,6,0.0
995,72,5,8.26278397045864
995,254,5,0.0
995,210,5,0.0
995,260,5,0.0
7,254,5,0.0
7,212,5,0.0
7,392,5,10.93542351189682
6,70,4,0.0
5,120,2,0.0
6,1230,7,0.0
1,90,8,13.4978025573267
5,236,2,0.0
