,parcel_id_REMM,TOTAL_MKT_VALUE,land_value,residential_units,building_sqft,FLOORS_CNT,year_built,building_type_id,parcel_acres,building_type,CO_NAME,max_dua,max_far,type1,type2,type3,type4,type5,type6,type7,type8,NoBuild,TAZID_832,TAZID_900,Tract_GEOID
3030,440366,181000.0,46100.0,1.0,594,,1917.0,1.0,0.03031238541007042,Single Family Res,Salt Lake,29.04,0.5,t,t,f,f,f,f,f,f,,1104,1195,49035103000
3031,440466,340200.0,106800.0,1.0,2350,,1919.0,1.0,0.09662475436925888,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1104,1195,49035103000
3032,440468,388000.0,113400.0,1.0,2173,,1921.0,1.0,0.13237646222114563,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1106,1197,49035103500
3033,440472,373300.0,151100.0,1.0,1692,,1906.0,1.0,0.125899538397789,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1106,1197,49035103500
3034,440580,498200.0,87500.0,1.0,2124,,2006.0,1.0,0.0666193962097168,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1104,1195,49035103000
3035,440581,436900.0,132400.0,1.0,3168,,1923.0,1.0,0.20822930335998535,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1104,1195,49035103000
3036,440582,286600.0,118800.0,1.0,865,,1921.0,1.0,0.12443794310092926,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1104,1195,49035103000
3037,440584,171300.0,46100.0,1.0,638,,1917.0,1.0,0.03158083185553551,Single Family Res,Salt Lake,29.04,0.5,t,t,f,f,f,f,f,f,,1104,1195,49035103000
3038,440585,363300.0,151100.0,1.0,1247,,1901.0,1.0,0.1323738694190979,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1106,1197,49035103500
3039,440588,788900.0,162800.0,1.0,3463,,1927.0,1.0,0.17979618906974792,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1106,1197,49035103500
3040,440697,267700.0,106800.0,1.0,960,,1919.0,1.0,0.09956558048725128,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1104,1195,49035103000
3041,440844,162500.0,114100.0,1.0,2020,,1922.0,1.0,0.1688190996646881,Single Family Res,Salt Lake,0.0,1.5,f,f,f,t,f,f,f,f,,1103,1194,49035103000
3042,440845,205200.0,46100.0,1.0,594,,1917.0,1.0,0.0303129144012928,Single Family Res,Salt Lake,29.04,0.5,t,t,f,f,f,f,f,f,,1104,1195,49035103000
3043,441006,362600.0,112900.0,1.0,1734,,1923.0,1.0,0.12022168189287186,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1104,1195,49035103000
3044,441007,290800.0,106800.0,1.0,1000,,1919.0,1.0,0.09785506874322891,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1104,1195,49035103000
3045,441009,395500.0,113400.0,1.0,2267,,1921.0,1.0,0.12993136048316956,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1106,1197,49035103500
3046,441162,346400.0,142400.0,1.0,1888,,1996.0,1.0,0.18736238777637482,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1104,1195,49035103000
3047,441163,321200.0,147100.0,1.0,974,,1897.0,1.0,0.11685529351234436,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1106,1197,49035103500
3048,441166,229700.0,46100.0,1.0,984,,1917.0,1.0,0.0315803699195385,Single Family Res,Salt Lake,29.04,0.5,t,t,f,f,f,f,f,f,,1104,1195,49035103000
3049,441167,337500.0,140100.0,1.0,1027,,1902.0,1.0,0.11870639026165009,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1106,1197,49035103500
3050,441312,437300.0,114800.0,1.0,1978,,1919.0,1.0,0.1486024409532547,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1104,1195,49035103000
3051,441456,223300.0,29300.0,1.0,710,,1917.0,1.0,0.032150354236364365,Single Family Res,Salt Lake,29.04,0.5,t,t,f,f,f,f,f,f,,1104,1195,49035103000
3052,441457,428500.0,157600.0,1.0,1807,,1903.0,1.0,0.14791525900363922,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1106,1197,49035103500
3053,441577,239800.0,71100.0,1.0,1803,,1919.0,1.0,0.05161609873175621,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1104,1195,49035103000
3054,441580,448500.0,155100.0,1.0,2312,,1907.0,1.0,0.144316628575325,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1106,1197,49035103500
3055,441712,255500.0,112700.0,1.0,1004,,1912.0,1.0,0.10792417824268341,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1104,1195,49035103000
3056,441714,186700.0,46100.0,1.0,638,,1917.0,1.0,0.0349331796169281,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1104,1195,49035103000
3057,441715,495800.0,164500.0,1.0,2382,,1901.0,1.0,0.1992691606283188,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1106,1197,49035103500
3058,442260,434300.0,125600.0,1.0,2272,,1926.0,1.0,0.1728292852640152,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1104,1195,49035103000
3059,442392,453100.0,123400.0,1.0,2189,,1910.0,1.0,0.1992960274219513,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1106,1197,49035103500
3060,442393,355800.0,132800.0,1.0,1095,,1907.0,1.0,0.10472401231527328,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1106,1197,49035103500
3061,442535,404000.0,155100.0,1.0,1762,,1903.0,1.0,0.135666161775589,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1106,1197,49035103500
3062,442537,411300.0,139900.0,1.0,1760,,1923.0,1.0,0.1124543696641922,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1106,1197,49035103500
3063,442663,503800.0,139900.0,1.0,2546,,1907.0,1.0,0.10699158906936646,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1106,1197,49035103500
3064,442905,339200.0,123400.0,1.0,1918,,1902.0,1.0,0.1992957442998886,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1106,1197,49035103500
3065,442981,404600.0,164500.0,1.0,2110,,1907.0,1.0,0.19927605986595154,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1106,1197,49035103500
3066,442982,272200.0,112700.0,1.0,1014,,1948.0,1.0,0.11489921063184738,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1104,1195,49035103000
3067,442984,366500.0,164500.0,1.0,1194,,1910.0,1.0,0.19927141070365906,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1106,1197,49035103500
3068,442987,411400.0,139900.0,1.0,2056,,1923.0,1.0,0.11245530843734741,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1106,1197,49035103500
3069,443059,417400.0,155100.0,1.0,2002,,1907.0,1.0,0.14442498981952667,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1106,1197,49035103500
3070,443167,240900.0,91300.0,1.0,1425,,1917.0,1.0,0.0860605537891388,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1103,1194,49035103000
3071,443168,272200.0,128900.0,1.0,610,,1922.0,1.0,0.14342094957828522,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1104,1195,49035103000
3072,443384,390200.0,164500.0,1.0,1304,,1909.0,1.0,0.1992771476507187,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1106,1197,49035103500
3073,443501,253000.0,116500.0,1.0,1348,,1940.0,1.0,0.14337995648384094,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1103,1194,49035103000
3074,443502,295900.0,107000.0,1.0,1169,,1924.0,1.0,0.10753172636032104,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1104,1195,49035103000
3075,443624,271900.0,91300.0,1.0,1222,,1917.0,1.0,0.10040472447872162,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1103,1194,49035103000
3076,443625,499700.0,164500.0,1.0,2183,,1909.0,1.0,0.199274480342865,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1106,1197,49035103500
3077,443627,492400.0,139900.0,1.0,1800,,1923.0,1.0,0.11271656304597855,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1106,1197,49035103500
3078,443770,503300.0,151100.0,1.0,2958,,1911.0,1.0,0.12605498731136322,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1106,1197,49035103500
3079,443906,503000.0,146500.0,1.0,2397,,1907.0,1.0,0.18008095026016235,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1106,1197,49035103500
3080,444021,329400.0,87500.0,1.0,1925,,1919.0,1.0,0.07009464502334595,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1104,1195,49035103000
3081,444022,332500.0,162800.0,1.0,1877,,1911.0,1.0,0.18008321523666382,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1106,1197,49035103500
3082,444153,234500.0,111400.0,1.0,950,,1914.0,1.0,0.1311109960079193,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1104,1195,49035103000
3083,444272,261200.0,121700.0,1.0,1810,,1937.0,1.0,0.14337986707687378,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1103,1194,49035103000
3084,444273,321700.0,123400.0,1.0,2640,,1923.0,1.0,0.1992928832769394,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1106,1197,49035103500
3085,444275,541600.0,173700.0,1.0,2316,,1907.0,1.0,0.30613404512405396,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1106,1197,49035103500
3086,444402,464900.0,164500.0,1.0,2631,,1913.0,1.0,0.199274942278862,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1106,1197,49035103500
3087,444522,404800.0,123400.0,1.0,3031,,1901.0,1.0,0.19929239153862,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1106,1197,49035103500
3088,444524,591400.0,157600.0,1.0,2824,,1909.0,1.0,0.14533287286758423,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1106,1197,49035103500
3089,444612,272900.0,110200.0,1.0,1830,,1942.0,1.0,0.14343586564064026,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1103,1194,49035103000
3090,444613,265400.0,132400.0,1.0,1787,,1912.0,1.0,0.2082456350326538,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1104,1195,49035103000
3091,444614,574400.0,132800.0,1.0,2000,,1909.0,1.0,0.09963999688625336,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1106,1197,49035103500
3092,444720,333300.0,107000.0,1.0,1434,,1924.0,1.0,0.10907967388629913,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1104,1195,49035103000
3093,444721,452200.0,162800.0,1.0,1942,,1908.0,1.0,0.18008409440517426,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1106,1197,49035103500
3094,444723,452600.0,147100.0,1.0,2085,,1907.0,1.0,0.12374816834926605,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1106,1197,49035103500
3095,444925,475900.0,151100.0,1.0,1915,,1902.0,1.0,0.12950584292411804,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1106,1197,49035103500
3096,445018,313800.0,119300.0,1.0,2734,,1938.0,1.0,0.17464637756347656,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1103,1194,49035103000
3097,445019,389700.0,132800.0,1.0,1524,,1909.0,1.0,0.09963884204626083,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1106,1197,49035103500
3098,445021,418400.0,170300.0,1.0,1768,,1949.0,1.0,0.27013200521469116,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1106,1197,49035103500
3099,445097,486100.0,162800.0,1.0,2592,,1914.0,1.0,0.180079847574234,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1106,1197,49035103500
3100,445332,354300.0,123400.0,1.0,2030,,1946.0,1.0,0.11470113694667816,Single Family Res,Salt Lake,15.0,0.5,t,t,f,f,f,f,f,f,,1087,1159,49035101800
3101,445345,357200.0,53400.0,1.0,2576,,1908.0,1.0,0.09545905888080597,Single Family Res,Salt Lake,29.04,0.5,t,t,f,f,f,f,f,f,,1022,1149,49035102300
3102,445346,216300.0,62200.0,1.0,1333,,1916.0,1.0,0.07836323231458664,Single Family Res,Salt Lake,30.0,0.5,t,t,f,f,f,f,f,f,,1082,1153,49035102000
3103,445347,371800.0,79200.0,1.0,1670,,1896.0,1.0,0.11710528284311295,Single Family Res,Salt Lake,30.0,0.5,t,t,f,f,f,f,f,f,,1022,1149,49035102300
3104,445348,343500.0,64100.0,1.0,2337,,1908.0,1.0,0.1049642339348793,Single Family Res,Salt Lake,29.04,0.5,t,t,f,f,f,f,f,f,,1024,1144,49035102300
3105,445349,419200.0,67100.0,1.0,2508,,1926.0,1.0,0.08516736328601837,Single Family Res,Salt Lake,30.0,0.5,t,t,f,f,f,f,f,f,,1022,1149,49035102300
3106,445350,303700.0,93000.0,1.0,1937,,1898.0,1.0,0.17156022787094116,Single Family Res,Salt Lake,30.0,0.5,t,t,f,f,f,f,f,f,,1025,1148,49035102300
3107,445351,321700.0,101900.0,1.0,2878,,1901.0,1.0,0.12626267969608307,Single Family Res,Salt Lake,30.0,0.5,t,t,f,f,f,f,f,f,,1083,1152,49035102000
3108,445352,314800.0,68800.0,1.0,1096,,1891.0,1.0,0.05621027946472168,Single Family Res,Salt Lake,15.0,0.5,t,t,f,f,f,f,f,f,,1082,1153,49035102000
3109,445353,329600.0,127500.0,1.0,3061,,1871.0,1.0,0.20697717368602753,Single Family Res,Salt Lake,15.0,0.5,t,t,f,f,f,f,f,f,,1084,1156,49035102000
3110,445354,279600.0,118000.0,1.0,2679,,1896.0,1.0,0.15618407726287842,Single Family Res,Salt Lake,15.0,0.5,t,t,f,f,f,f,f,f,,1084,1156,49035102000
3111,445355,349600.0,123400.0,1.0,1590,,1953.0,1.0,0.18834219872951508,Single Family Res,Salt Lake,15.0,0.5,t,t,f,f,f,f,f,f,,1084,1156,49035102000
3112,445356,285800.0,83000.0,1.0,1420,,1901.0,1.0,0.10645634680986404,Single Family Res,Salt Lake,0.0,0.5,f,f,f,t,t,f,t,f,,1083,1152,49035102000
3113,445357,312000.0,107300.0,1.0,2084,,1953.0,1.0,0.12617047131061554,Single Family Res,Salt Lake,15.0,0.5,t,t,f,f,f,f,f,f,,1084,1156,49035102000
3114,445358,262200.0,118000.0,1.0,1722,,1891.0,1.0,0.16064538061618805,Single Family Res,Salt Lake,15.0,0.5,t,t,f,f,f,f,f,f,,1084,1156,49035102000
3115,445359,395700.0,103000.0,1.0,2013,,1896.0,1.0,0.12048215419054031,Single Family Res,Salt Lake,15.0,0.5,t,t,f,f,f,f,f,f,,1084,1156,49035102000
3116,445360,376200.0,118000.0,1.0,2079,,1898.0,1.0,0.16063444316387177,Single Family Res,Salt Lake,15.0,0.5,t,t,f,f,f,f,f,f,,1084,1156,49035102000
3117,445361,329900.0,118000.0,1.0,5406,,1908.0,1.0,0.16063682734966278,Single Family Res,Salt Lake,15.0,0.5,t,t,f,f,f,f,f,f,,1084,1156,49035102000
3118,445362,492700.0,112000.0,1.0,3810,,1903.0,1.0,0.24088068306446075,Single Family Res,Salt Lake,15.0,0.5,t,t,f,f,f,f,f,f,,1084,1156,49035102000
3119,445363,311100.0,86100.0,1.0,1500,,1954.0,1.0,0.09058622270822525,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1103,1194,49035103000
3120,445364,324200.0,122400.0,1.0,1926,,1912.0,1.0,0.13530173897743225,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1104,1195,49035103000
3121,445365,347500.0,101400.0,1.0,1908,,1920.0,1.0,0.10759562253952026,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1103,1194,49035103000
3122,445366,369500.0,106900.0,1.0,2161,,1921.0,1.0,0.11747008562088013,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1103,1194,49035103000
3123,445367,295800.0,106900.0,1.0,1325,,1917.0,1.0,0.11939747631549835,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1103,1194,49035103000
3124,445368,403600.0,96800.0,1.0,2296,,1959.0,1.0,0.18531568348407745,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1126,1231,49035103100
3125,445369,380100.0,92800.0,1.0,1760,,1940.0,1.0,0.14340311288833618,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1127,1232,49035103100
3126,445370,363800.0,118800.0,1.0,3262,,1951.0,1.0,0.12410888075828552,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1104,1195,49035103000
3127,445371,402900.0,112700.0,1.0,2704,,1927.0,1.0,0.11245714128017426,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1104,1195,49035103000
3128,445372,370000.0,136200.0,1.0,1832,,1938.0,1.0,0.1550067961215973,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1104,1195,49035103000
3129,445373,415600.0,139500.0,1.0,2223,,1958.0,1.0,0.1697879433631897,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1104,1195,49035103000
3130,445374,396000.0,139500.0,1.0,2226,,1922.0,1.0,0.16057902574539185,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1104,1195,49035103000
3131,445375,397000.0,93600.0,1.0,1720,,1950.0,1.0,0.0734095498919487,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1128,1233,49035103100
3132,445376,291000.0,83800.0,1.0,1456,,1933.0,1.0,0.13512644171714783,Single Family Res,Salt Lake,15.0,0.5,t,t,f,f,f,f,f,f,,1082,1153,49035102000
3133,445377,303600.0,92700.0,1.0,1796,,1940.0,1.0,0.12387509644031525,Single Family Res,Salt Lake,15.0,0.5,t,t,f,f,f,f,f,f,,1084,1156,49035102000
3134,445378,369800.0,91700.0,1.0,2348,,1940.0,1.0,0.18134191632270813,Single Family Res,Salt Lake,15.0,0.5,t,t,f,f,f,f,f,f,,1084,1156,49035102000
3135,445379,393600.0,118600.0,1.0,2107,,1896.0,1.0,0.10478775948286057,Single Family Res,Salt Lake,10.89,0.5,t,f,f,f,f,f,f,f,,1087,1159,49035101800
3136,445382,272700.0,92500.0,1.0,1576,,1891.0,1.0,0.18743810057640076,Single Family Res,Salt Lake,15.0,0.5,t,t,f,f,f,f,f,f,,1084,1156,49035102000
3137,445383,306900.0,121000.0,1.0,1602,,1886.0,1.0,0.12593907117843628,Single Family Res,Salt Lake,10.89,0.5,t,f,f,f,f,f,f,f,,1087,1159,49035101800
3138,445384,541900.0,123400.0,1.0,2470,,1912.0,1.0,0.20180131494998932,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1106,1197,49035103500
3139,445397,447400.0,165300.0,1.0,2197,,1925.0,1.0,0.21208180487155914,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1106,1197,49035103500
3140,445398,499500.0,123400.0,1.0,2569,,1919.0,1.0,0.19818115234375,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1106,1197,49035103500
3141,445399,499100.0,162800.0,1.0,2302,,1908.0,1.0,0.18016767501831055,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1106,1197,49035103500
3142,445400,471400.0,162800.0,1.0,3010,,1902.0,1.0,0.1778748482465744,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1106,1197,49035103500
3143,445401,515200.0,139500.0,1.0,2254,,1900.0,1.0,0.1376999318599701,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1129,1234,49035103400
3144,445402,422200.0,139500.0,1.0,2431,,1941.0,1.0,0.13769984245300293,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1129,1234,49035103400
3145,445518,322500.0,109000.0,1.0,1863,,1942.0,1.0,0.1606244295835495,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1127,1232,49035103100
3146,445519,414700.0,110000.0,1.0,2150,,1950.0,1.0,0.19854946434497833,Single Family Res,Salt Lake,8.712,0.5,t,f,f,f,f,f,f,f,,1127,1232,49035103100
3147,452331,304900.0,87000.0,2.0,1890,,1915.0,2.0,0.06902124732732773,Multi Family Res,Salt Lake,15.0,0.5,t,t,f,f,f,f,f,f,,1087,1159,49035101800
3148,452332,304400.0,82100.0,2.0,2268,,1915.0,2.0,0.07298219203948975,Multi Family Res,Salt Lake,15.0,0.5,t,t,f,f,f,f,f,f,,1087,1159,49035101800
3149,452333,300500.0,87000.0,2.0,1440,,1915.0,2.0,0.07319404184818268,Multi Family Res,Salt Lake,15.0,0.5,t,t,f,f,f,f,f,f,,1087,1159,49035101800
3150,452334,233000.0,87000.0,2.0,1632,,1915.0,2.0,0.06930962949991226,Multi Family Res,Salt Lake,15.0,0.5,t,t,f,f,f,f,f,f,,1087,1159,49035101800
3151,452335,356700.0,140600.0,2.0,2334,,1920.0,2.0,0.14471055567264557,Multi Family Res,Salt Lake,30.0,0.5,t,t,f,f,f,f,f,f,,1087,1159,49035101800
3152,452348,389600.0,111000.0,2.0,2474,,1911.0,2.0,0.11260863393545151,Multi Family Res,Salt Lake,15.0,0.5,t,t,f,f,f,f,f,f,,1087,1159,49035101800
3153,452349,389100.0,98700.0,2.0,2156,,1908.0,2.0,0.11260896921157837,Multi Family Res,Salt Lake,15.0,0.5,t,t,f,f,f,f,f,f,,1087,1159,49035101800
3154,452350,286800.0,85300.0,2.0,1400,,1908.0,2.0,0.09256164729595184,Multi Family Res,Salt Lake,29.04,0.5,t,t,f,f,f,f,f,f,,1087,1159,49035101800
3155,452351,295800.0,104900.0,2.0,2840,,1927.0,2.0,0.11092989891767502,Multi Family Res,Salt Lake,15.0,0.5,t,t,f,f,f,f,f,f,,1087,1159,49035101800
3156,452404,274600.0,60600.0,2.0,1468,,1896.0,2.0,0.07806578278541565,Multi Family Res,Salt Lake,30.0,0.5,t,t,f,f,f,f,f,f,,1022,1149,49035102300
3157,452405,228800.0,87900.0,2.0,1854,,1915.0,2.0,0.09832996129989624,Multi Family Res,Salt Lake,30.0,0.5,t,t,f,f,f,f,f,f,,1082,1153,49035102000
3158,452406,180700.0,69400.0,2.0,1380,,1906.0,2.0,0.10021276026964188,Multi Family Res,Salt Lake,30.0,0.5,t,t,f,f,f,f,f,f,,1082,1153,49035102000
3159,452407,358600.0,56800.0,2.0,1305,,1899.0,2.0,0.0715629830956459,Multi Family Res,Salt Lake,30.0,0.5,t,t,f,f,f,f,f,f,,1082,1153,49035102000
3160,452408,151800.0,65400.0,2.0,1207,,1891.0,2.0,0.08590073883533478,Multi Family Res,Salt Lake,30.0,0.5,t,t,f,f,f,f,f,f,,1082,1153,49035102000
3161,452409,480500.0,82900.0,2.0,1784,,1901.0,2.0,0.08743970841169357,Multi Family Res,Salt Lake,30.0,0.5,t,t,f,f,f,f,f,f,,1082,1153,49035102000
3162,452410,263100.0,82900.0,2.0,2548,,1924.0,2.0,0.09462889283895493,Multi Family Res,Salt Lake,30.0,0.5,t,t,f,f,f,f,f,f,,1082,1153,49035102000
3163,452416,260200.0,87900.0,2.0,1344,,1906.0,2.0,0.1040886640548706,Multi Family Res,Salt Lake,15.0,0.5,t,t,f,f,f,f,f,f,,1082,1153,49035102000
3164,452417,523000.0,125200.0,2.0,4002,,1965.0,2.0,0.2373945266008377,Multi Family Res,Salt Lake,15.0,0.5,t,t,f,f,f,f,f,f,,1082,1153,49035102000
3165,452418,287900.0,109100.0,2.0,2200,,1925.0,2.0,0.15408405661582947,Multi Family Res,Salt Lake,15.0,0.5,t,t,f,f,f,f,f,f,,1082,1153,49035102000
3166,452419,261200.0,78800.0,2.0,2296,,1926.0,2.0,0.081190325319767,Multi Family Res,Salt Lake,15.0,0.5,t,t,f,f,f,f,f,f,,1082,1153,49035102000
3167,452420,239300.0,74100.0,2.0,1196,,1928.0,2.0,0.08774881064891815,Multi Family Res,Salt Lake,15.0,0.5,t,t,f,f,f,f,f,f,,1082,1153,49035102000
3168,452421,307500.0,68800.0,2.0,1354,,1906.0,2.0,0.058499280363321304,Multi Family Res,Salt Lake,15.0,0.5,t,t,f,f,f,f,f,f,,1082,1153,49035102000
3169,452422,294600.0,86100.0,2.0,2204,,1926.0,2.0,0.15081682801246643,Multi Family Res,Salt Lake,29.04,0.5,t,t,f,f,f,f,f,f,,1082,1153,49035102000
3170,452423,366900.0,83800.0,2.0,2347,,1926.0,2.0,0.1349128931760788,Multi Family Res,Salt Lake,29.04,0.5,t,t,f,f,f,f,f,f,,1082,1153,49035102000
3171,452424,277400.0,71200.0,2.0,1560,,1908.0,2.0,0.10497724264860153,Multi Family Res,Salt Lake,29.04,0.5,t,t,f,f,f,f,f,f,,1024,1144,49035102300
3172,452425,285500.0,75100.0,2.0,1894,,1909.0,2.0,0.10503832250833511,Multi Family Res,Salt Lake,30.0,0.5,t,t,f,f,f,f,f,f,,1024,1144,49035102300
3173,452426,337500.0,52500.0,2.0,1632,,1924.0,2.0,0.0663531944155693,Multi Family Res,Salt Lake,29.04,0.5,t,t,f,f,f,f,f,f,,1024,1144,49035102300
3174,452427,455900.0,64100.0,2.0,2562,,2011.0,2.0,0.09605378657579422,Multi Family Res,Salt Lake,29.04,0.5,t,t,f,f,f,f,f,f,,1024,1144,49035102300
3175,452428,247700.0,71300.0,2.0,1395,,1886.0,2.0,0.11710286140441895,Multi Family Res,Salt Lake,30.0,0.5,t,t,f,f,f,f,f,f,,1025,1148,49035102300
3176,452429,249600.0,64400.0,2.0,1064,,1906.0,2.0,0.14083757996559143,Multi Family Res,Salt Lake,29.04,0.5,t,t,f,f,f,f,f,f,,1023,1140,49035102300
3177,452430,226500.0,59400.0,2.0,1382,,1905.0,2.0,0.12112649530172348,Multi Family Res,Salt Lake,29.04,0.5,t,t,f,f,f,f,f,f,,1023,1140,49035102300
3178,452431,321400.0,56300.0,2.0,2280,,1906.0,2.0,0.10749900341033936,Multi Family Res,Salt Lake,29.04,0.5,t,t,f,f,f,f,f,f,,1023,1140,49035102300
3179,452432,362200.0,90800.0,2.0,2452,,1926.0,2.0,0.16123686730861664,Multi Family Res,Salt Lake,15.0,0.5,t,t,f,f,f,f,f,f,,1024,1144,49035102300
