name,longname,color,mode,oneway,headway1,headway2,faresystem,file_index,node_list
Core_Maple,,6,5,False,15,15,,33,"[50016, -66123, -66130, 66138, 70165, -60145, -60142, -66118, -66117, 66116, -66115, -66114, -66113, 66112, -66111, 66110, -66109, 66108, -66133, 66142, -66143, -66145, -66157, -66185, 66202, -66220, -66248, -66263, 66273, -66302, -71429, 66339, -66372, 66393, -66434, 66449, -66473, -66481, -66489, -66506, 66517, -66536, -66561, 66583, -66603, 66636, -66647, 66681, -66689, -66697, -66707, 66712, -66717, -66720, -66725, 66730, -66737, -66752, -66781, 66801, -66834, -66836, -66844, -66862, -66873, 66886, -66917, -66933, 66972, -66977, -66996, -67010, 67021, -67037, -67057, -67058, 67059, -67060, -71555, -71553, 67061]"
Santaquin_Exp,,3,4,True,30,60,,33,"[50014, -65682, -60095, -60090, -60089, -60083, -60077, -60068, -60063, -60059, -71028, -60047, -60046, -60043, -60039, -60037, -60036, -60033, -60032, -60028, -65110, 65111, -65112, 65113, 65115, 65117, -65118, -65122, -65133, -65136, -65138, -65158, -65164, -65151, 65139, -65119, -65106, -65091, 65084, -65076, -65071, -65055, -65053, -65049, -65047, 65038, -65024, -65023, -65021, -65020, -65022, -65025, -65029, 65028, -60013, -60012, -65019, -65031, 65054, -65061, -65074, 65087, -65086, 70295, -65088, 65099, -68508, -65108, -65109, -60027, -60031, -60034, -60035, -60038, -60042, -60044, -60045, -60048, -60053, -60061, -60064, -60065, -60072, -60073, -60082, -60086, -60094, -60095, -65682, 50014]"
Core_State850,Core_StateSt,5,5,True,10,15,,33,"[50024, -66841, -66826, -66828, -66827, 66823, -66839, -66858, -66879, 66896, -66909, -66926, 66947, -66969, -66990, 67005, -67029, -67044, 67075, -67099, 67137, -67141, -67158, -67192, -67218, 67246, -67286, -67294, -67302, -67321, -67344, 67374, -67394, -67427, -67447, 67497, -67547, -67589, -67639, 67679, -67728, -67777, -67822, 67883, -67947, -68000, -68035, 68069, -68131, 68153, -68196, -68213, -68287, 68307, -71591, 68402, -68392, -68388, 68391, -68387, -68389, 68394, -68395, -68412, -71586, 68462, -68504, -68546, 68625, 68760, -68792, -68816, 68858, -68880, -68916, -68918, 68919, -68920, -68922, -68928, 68963, -69022, -69052, -69074, 69124, -69176, 69196, -69251, -69270, -69293, 69311, -69315, -69363, -69373, -69379, -69403, -69445, 69462, -69470, -60884, -69489, -69498, -69495, -69493, -69528, -69536, -69539, -69540, 69542, -69554, -69559, -69563, -69585, -69589, -69598, -69611, 50040, -69611, -69598, -69589, -69585, -69563, -69559, -69554, 69542, -69540, -69539, -69536, -69528, -69493, -69472, -62247, -69476, -60884, -69470, 69462, -69445, -69403, -69379, -69373, -69363, -69315, 69311, -69293, -69270, -69251, 69196, -69176, 69124, -69074, -69052, -69022, 68963, -68928, -68922, -68920, 68919, -68918, -68916, -68880, 68858, -68816, -68792, 68760, 68625, -68546, -68504, 68462, -71586, -68412, -68395, 68394, -68389, -68387, 68391, -68388, -68392, 68402, -71591, 68307, -68287, -68213, -68196, 68153, -68131, 68069, -68035, -68000, -67947, 67883, -67822, -67777, -67728, 67679, -67639, -67589, -67547, 67497, -67447, -67427, -67394, 67374, -67344, -67321, -67302, -67294, -67286, 67246, -67218, -67192, -67158, -67141, 67137, -67099, 67075, -67044, -67029, 67005, -66990, -66969, 66947, -66926, -66909, 66896, -66879, -66858, -66839, 66823, -66827, -66828, -66826, -66841, 50024]"
Core_CedarLehi,Core Eagle Mountain,8,5,True,15,15,,33,"[67852, -67900, -67959, 67974, -68022, -68058, -68099, -68144, -68175, -68231, 68273, -68303, -68343, -68416, 68475, -68482, -68498, -68512, -68527, 68568, -68621, -68615, 68612, -68609, -68606, 68603, -68600, -68596, 68602, -68599, -68598, 68597, -63705, 68595, -68592, 68692, -68767, -68807, -68813, -62316, 62317, -68867, -68906, 68986, -69081, 69165, -69220, -69304, -69354, 69372, -71480, -69450, -69485, -71487, -62228, 71490, -71495, -62233, 69477, -69474, -69471, -69499, -69513, -69525, 69534, -69559, -69563, -69585, -69589, -69598, -69611, 50040, -69611, -69598, -69589, -69585, -69563, -69559, 69534, -69525, -69513, -69499, -62237, 71508, -71499, -71496, -69502, -62229, 71489, -69508, -69509, -69485, -69450, -71480, 69372, -69354, -69304, -69220, 69165, -69081, 68986, -68906, -68867, 62317, -62316, -68813, -68807, -68767, 68692, -68592, 68595, -63705, 68597, -68598, -68599, 68602, -68596, -68600, 68603, -68606, -68609, 68612, -68615, -68621, 68568, -68527, -68512, -68498, -68482, 68475, -68416, -68343, -68303, 68273, -68231, -68175, -68144, -68099, -68058, -68022, 67974, -67959, -67900, 67852]"
Core_Nebo,Core Payson,2,5,True,15,15,,33,"[65390, 65394, 65404, -60052, -60051, 65403, -65402, -65401, -65400, 65399, -65398, -65414, -65433, 65443, -71081, -65494, -71090, 65509, -65508, -65506, 65505, -65507, -65513, -71157, 65524, -65531, 65539, -65556, -65566, 65580, -65592, -65603, -65624, 65627, -65631, -65645, 65672, -65687, -65695, -71302, 65775, -71320, -65875, 65953, -65983, 66043, -66061, -66102, 66112, -66137, 66151, -66195, 66210, -66218, -66246, -66245, -66241, 66240, -66236, -66247, -66253, -66255, -66264, 66271, -66277, -61059, 66319, -66341, -66347, 66367, -66388, 66424, -66461, -71448, -66507, 50019, -66507, -66524, -70006, 66525, -60252, -60258, -60265, -60267, -60276, -60286, -60293, -60297, -60304, -60312, -60323, -60332, -60343, -60351, -66769, 66790, -71488, -66825, -66826, -66841, 50024, -66841, -66840, -66852, -66877, 66892, -66907, -66924, -66943, -66942, 66941, -66942, -66943, -66924, -66907, 66892, -66877, -66852, 66840, -66841, 50024, -66841, -66826, -66825, -71488, 66790, -66769, -60351, -60343, -60330, -60317, -60314, -60309, -60302, -60299, -60291, -60278, -60270, -60261, -60259, -60253, -60252, 66525, -70006, -66524, -66507, 50019, -66507, -71448, -66461, 66424, -66388, 66367, -66347, -66341, 66319, -61059, -66277, 66271, -66264, -66255, -66253, -66247, -66236, 66240, -66241, -66245, -66246, -66218, 66210, -66195, 66151, -66137, 66112, -66102, -66061, 66043, -65983, 65953, -65875, -71320, 65775, -71302, -65695, -65687, 65672, -65645, -65631, 65627, -65624, -65603, -65592, 65580, -65566, -65556, 65539, -65531, 65524, -71157, -65513, -65507, 65505, -65506, -65508, 65509, -71090, -65494, -71081, 65443, -65433, -65414, -65398, 65399, -65400, -65401, -65402, 65403, -60051, -60052, 65404, 65394, 65390]"
Cedar_Exp,,3,4,True,30,60,,33,"[50035, -68833, -68834, -71563, -71558, -68837, -68845, -68898, -68917, -68941, -71550, -68903, -63543, -62346, -68857, -68859, -62339, -68865, -68895, -68897, -68899, -68913, -68915, -62332, -68924, -68929, -68911, -68854, -68844, -68853, 62317, -62314, -68861, -68894, -68940, -69015, -69058, -69083, -69102, -69117, -69127, -69138, -62902, -69132, -69112, -69100, -69085, -62914, -69056, -62917, 69027, -69017, -68980, -68946, -68900, -68843, -68756, -68700, -68612, -68615, -68621, -68568, -68527, -68512, -68498, -68482, -68475, -68416, -68343, -68303, -68273, 68231, -68175, -68144, -68099, -68058, -68022, -67974, -67959, -67900, 67852, -67900, -67959, -67974, -68022, -68058, -68099, -68144, -68175, 68231, -68273, -68303, -68343, -68416, -68475, -68482, -68498, -68512, -68527, -68568, -68621, -68615, -68612, -68700, -68756, -68843, -68900, -68946, -68980, -69017, -62919, -69044, -62915, -69068, -69091, -69105, -62905, -69138, -69127, -69117, -69102, -69083, -69058, -69015, -68940, -68894, -68861, -62314, 62317, -68853, -68844, -68854, -68911, -68929, -68924, -62332, -68915, -68913, -68899, -68897, -68895, -68865, -62339, -68859, -68857, -62346, -63543, -68903, -71550, -68941, -68917, -68898, -68845, -68837, -71558, -71563, -68834, -68833, 50035]"
M822_Psn,,6,4,False,60,0,,34,"[65403, -65402, 65401, 65400, 65399, 65398, 65414, -65433, 65443, 71081, -65494, 71090, 65509, 65508, 65506, 65505, 65507, -65513, -71157, 65524, 65531, -65539, -65556, 65566, -65580, -65592, -65603, 65624, -65627, 65631, 65645, 65672, -65687, 65695, -71302, -65775, -71320, -65875, -65953, 65983, 66043, 66061, 66102, 66112, 66111, 66110, 66109, 66108, 66133, 66142, 66192, 66206, -66212, -66214, -66215, 66221, -66242, 66237, -66238, -66220, 66248, 66263, -66273, -66302, -71429, -66339, 66372, -66393, -66434, -66449, -66473, 66481, -66489, -66506, 66517, 66516, 66515, 66540, 66560, 66582, 66600, 66599, 66603, 66636, 66647, 66681, -66689, -66697, 66707, -66712, 66717, -66720, 66725, -66730, 66737, -66752, 66781, 66801, -66834, -66836, -66844, 66876, 66885, 66928, 66930, -66973, 66978, 66997, 67020, -67038, -67056, -67078, -67091, 67090, -67092, -67066, -67057, -67058, -67059, -67060, -71555, -71553, -67061, -67073, -67070, -67072, -67101, -67133, -67162, -67182, -67211, 67255, -67284, -67292, -67299, -67328, -67357, -67366, -67371, -67373, 67374, -67375, -67377, -67380, -67382, -67383, -67391, -67408, -67409, -67413, 67421]"
M831_WPr,,7,4,False,30,30,,34,"[50024, -66841, -66826, 66825, -66837, 66874, -66882, 66893, -71505, 66890, -71511, 66889, 66887, 66886, 66885, 66928, 66930, 66973, 66978, 66997, 67020, -67038, -67056, -67078, -67091, 67090, -67092, -67066, -67057, 67058, -67059, 67060, -71555, -71553, 67061, -67073, 67105, 67114, 67132, 67155, 67175, 67180, 67211, 67244, 67263, 67266, -67259, -67255, 67249, 67230, 67198, -67196, 67195, 67192, -67164, -67156, 67157, 67159, -67160, 67161, 67163, 67186, 67203, -67212, 67234, 67280, 67307, 67326, 67365, 67380, 67382, 67383, 67354, 67329, 67330, 67360, -67392, -67396, -67421, 67413, -67409, -67408, -67418, -67431, -67433, 67437, 67456, -67472, -67474, -67470, -67466, -67477, 67478, 67517]"
M833_CntPr,,4,4,True,60,60,,34,"[50024, -66841, -66840, -66828, 66827, 66823, -66839, -66858, -66879, 66896, -66909, -66926, 66947, -66948, -66949, 66950, -66951, -66939, -60401, -66919, -60399, -60403, -60416, -60409, -66953, -66954, 66955, 66956, -62504, -66957, -66958, -66959, 66960, -63386, -66961, -66963, -66962, -66929, -66916, -66905, -63377, -66872, 66822, -66872, -63377, -66905, -66916, -66929, -66962, -66963, -66961, -63386, 66960, -66959, -66958, -66957, -62504, 66956, 66955, -66954, -66953, -60409, -66936, -60398, -60395, -66913, -66919, -60401, -66939, -66951, 66950, -66949, -66948, -66947, 66926, -66909, 66896, -66879, -66858, -66839, 66823, 66827, -66828, -66840, -66841, 50024]"
M834_EstPr,,4,4,False,30,30,,34,"[50024, -66841, -66840, -66852, -66877, 66892, -66907, 66924, -66943, 66970, -66988, 67002, 67025, -67045, 67072, -67101, 67133, 67162, -67182, -67211, 67255, -67259, 67266, 67263, -67260, -67293, 67316, -67359, -67388, 67436, 67508, -67545, 67612, 67699, -67715, -67757, 67758, 67760, 67722, -67693, -67674, -67670, -67668, 67667, -67671, 67677, -67678, 67679, -67680, -67681, -67684, -67685, -67688, -67689, -67692, -60585, -60584, -60583, -67691, -67701, -67697, 67702, -67707, -67704, -67694, -67698, -67700, -67687, -67719, -67780, -67808, -67858, 67879]"
M841_UVU,,2,4,False,30,30,,34,"[67478, 67517, 67516, 67513, 67559, 67604, 67600, -67597, 67601, 67541, -67527, 67511, -67461, 50029]"
M862_Orem,,7,4,False,30,30,,34,"[50029, -67461, 63443, 67405, 67407, -60528, -60529, -60530, -67411, -67396, 67421, -67413, -67409, -67408, -67418, -67431, -67433, -67437, 67456, 67472, -67474, -67470, 67466, -67477, 67478, 67517, 67516, 67513, 67559, 67604, 67625, 67665, -67692, 67708, -67731, 67786, -67841, 67855, 67865, -67888, 67906, -67922, 67950, 67993, 68028, -68045, 68060, 68063, 68066, -68068, 68069, 68071, 68070, 68067, 68064, 68059, 68061, 68054, -68042, 67989, 67958, 67880, 67823, 67771, -67726, 67667, 67629, 67581, 67550, 67494, -67446, 67432, 67393, -67366, 67371, -67373, 67374, -67394, -67427, -67447, 67497, 67496, -67495, 67494]"
M805_Santaquin,,2,4,True,40,0,,34,"[67413, -67421, -67396, -67411, -60530, -60529, -60527, -60518, -60513, -60502, -60498, -60491, -60477, -60473, -60467, -60460, -60454, -60447, -60439, -60429, -60424, -60414, -60387, -60382, -60376, -60369, -60360, -60354, -60346, -60333, -60325, -60318, -60322, -60330, -60332, -60343, -60351, -66769, 66790, -71488, 66825, -66826, -66841, 50024, -66841, -66826, 66825, -71488, 66790, -66769, -60351, -60343, -60330, -60317, -60314, -60309, -60302, -60299, -60291, -60278, -60270, 60261, -60257, -60246, -60236, -60232, -60224, -60219, -60216, -60210, -60208, -60203, -60193, -60164, -63169, -66253, -66214, -66196, -66125, -66106, -66125, -66196, -66214, -66253, -63169, -60179, -60191, -60202, -60205, -60206, -60204, -60195, -60189, -60178, -60155, -60153, -60149, -60141, -60139, -60133, -60129, -60125, -60116, -60109, -60108, -60103, -60097, -60085, -60077, -60068, -60063, -60059, -60055, -60052, -60051, 65403, -60051, -60052, -60049, -60047, -60046, -60043, -60039, -60037, -60036, -60033, -60032, -60028, -65110, 65111, 65112, 65113, 65115, 65117, 65115, 65113, 65112, 65111, -65110, -60028, -60029, -60027, -60031, -60034, -60035, -60038, -60042, -60044, -60045, -60048, -60050, -60051, 65403, -60051, -60056, -60061, -60064, -60065, -60078, -60087, -60099, -60105, -60110, -60111, -60122, -60126, -60130, -60136, -60143, -60146, -60150, -60154, -60161, -60165, -60172, -60171, -60164, -63169, -66253, -66214, -66212, -66206, 66192, -66206, -66212, -66214, -66253, -63169, -60179, -60192, -60201, -60211, -60220, -60226, -60239, -60244, -60249, -60265, -60267, -60276, -60286, -60293, -60297, -60304, -60312, -60323, -60332, -60343, -60351, -66769, 66790, -71488, 66825, -66826, -66841, 50024, -66841, -66826, 66825, -71488, 66790, -66769, -60351, -60344, -60339, -60342, -60349, -60357, -60363, -60373, -60379, -60386, -60393, -60405, -60412, -60428, -60432, -60442, -60450, -60457, -60461, -60470, -60476, -60481, -60488, -60496, -60506, -60510, -60517, -60530, -67411, -67396, -67421, 67413]"
M864_ThanksgivingPnt,,2,4,True,30,30,,34,"[50040, -69611, 69612, -69630, -60921, -69610, -69605, -69590, -69594, -69597, 69602, -69614, -69641, 69649, -69650, -71579, -71580, -71584, -69668, -69681, 69696, -69713, 69727, 69725, 69727, -69713, 69696, -69681, -69668, 69647, -69627, 69603, -69587, -69569, -69538, -69543, 69544, -69550, -69584, -69597, -69594, -69590, -60915, 69581, -69547, -69539, -69540, 69542, -69554, 69559, -69563, -69585, -69589, -69598, -69611, 50040]"
M871_SLtoUtahCnty,,2,4,True,30,60,,34,"[50040, -69611, -69598, -69589, -69585, -69563, 69559, -69586, -69590, -69594, -69597, 69602, -69614, -69641, 69649, -69675, -62000, -69673, -69679, -69687, -69685, -69692, -69704, 69716, -69726, -69701, -69690, -71577, 71578, -69702, -69675, -62000, -69673, -60946, -60964, -60967, -60971, -60975, -60983, -60990, -60994, -60998, -61001, -20548, -20634, -20718, -20764, -20914, -20975, -21017, -21039, -21137, -21171, -21276, -21338, -21339, -21374, -21391, -21425, -21508, -21587, -21640, -21658, 21684, -21711, -21750, -21782, 21816, -21851, -21880, 21860, -21927, 15041, -21927, 21860, -21880, -21851, 21816, -21782, -21750, -21711, 21684, -21658, -21640, -21609, -21570, -21383, -21340, -21343, -21273, -21168, -21135, -21052, -20985, -20929, -20761, -20709, -20630, -20544, -71575, -60996, -60992, -60988, -60985, -60984, -60972, -60969, -60965, -60959, -60945, -60946, -69673, -69679, -69687, -69685, -69692, -69704, 69716, -69726, -69701, -69690, -71577, 71578, -69702, -69675, 69649, -69641, -69614, 69602, -69597, -69594, -69590, -69586, 69559, -69563, -69585, -69589, -69598, -69611, 50040]"
M821_5YR2023,,2,4,True,30,30,,34,"[50024, -66841, -66826, 66825, -71488, 66790, -66769, -60351, -60343, -60330, -60317, -60314, -60309, -60302, -60299, -60291, -60278, -60270, -60261, -60259, -60253, 60252, -60253, -60250, -60246, -60236, -60232, -60224, -60219, -60216, -60210, -60208, -60203, -60193, -60164, -63169, 66253, -66214, -66212, -66206, 66192, 66142, 66133, 66108, 66109, 66110, 66111, 66112, 66102, 66061, 66043, 65983, -65953, -65875, -71320, -65775, -71302, 65695, -65687, 65672, 65645, -65631, -65627, 65624, -65603, -65592, -65580, 65566, -65556, -65539, 65531, 65524, -71157, -65513, 65507, -65505, 65506, 65508, 65509, 71090, 65494, 71081, -65443, 65433, -65414, 65398, -65399, 65400, -65401, -65402, 65403, -65402, -65401, 65400, -65399, 65398, -65414, 65433, -65443, 71081, 65494, 71090, 65509, 65508, 65506, -65505, 65507, -65513, -71157, 65524, 65531, -65539, -65556, 65566, -65580, -65592, -65603, 65624, -65627, -65631, 65645, 65672, -65687, 65695, -71302, -65775, -71320, -65875, -65953, 65983, 66043, 66061, 66102, 66112, 66111, 66110, 66109, 66108, 66133, 66142, 66192, -66206, -66212, -66214, 66253, -63169, -60179, -60192, -60201, -60211, -60220, -60226, -60239, -60244, -60251, 60252, -60258, -60265, -60267, -60276, -60286, -60293, -60297, -60304, -60312, -60323, -60332, -60343, -60351, -66769, 66790, -71488, 66825, -66826, -66841, 50024]"
M823_5RY2023,,6,4,False,30,30,,34,"[66493, -66525, -70006, -66524, -71460, 66521, -66520, -66519, -66518, 66517, 66516, 66515, 66540, 66560, 66582, 66600, 66599, 66603, 66636, 66647, 66681, -66689, -66697, 66707, -66712, 66717, -66720, 66725, -66730, 66737, -66752, 66781, 66801, -66834, -66836, -66844, -66862, -66873, -66886, 66887, 66889, -71511, 66890, -71505, 66893, -66882, -66874, 66837, -66825, -66826, -66841, 50024]"
RGRANSUG_U,Sugarhouse Streetcar to SLC,7,7,False,15,15,,35,"[26090, -26099, -26112, 26096, 26065, -26027, -26019, 25986, -25950, -25944, 25923, -25908, -25885, 25863, -25835, 25792, 25743, -25716, 25695, -25676, 25661, -25635, 25611, -25587, 15136, -25587, 25566, -25541, 25523, -25489, 25460, -25442, 25421, -25396, 25359, -25346, 15125, -25346, 25329, -25295, 25286, -25263, -15115, 10019]"
Blue,Draper to SLC CBD LRT,1,7,False,15,15,,35,"[10019, -15117, 15119, 15125, 15126, 15130, -15131, -15154, -15155, 15135, -15137, 15136, -15156, 15133, -15157, 15127, 15123, -15118, -15114, 15109, 15104, -15100, 15095, -15094, 15086, 15080, 15077, -15073, 10016, 15068, 15063, 15062, -15061, 15056, 15053, 15051, 15046, 15044, -15040, 15041]"
Green,WVC to SLC CBD to SLC Airport LRT,5,7,False,15,15,,35,"[15069, -15070, -15169, -15071, 15072, -15074, -15075, 15078, -15079, -15081, -15083, -15084, 15085, -15088, -15091, -15092, -15094, 15095, -15100, 15104, 15109, -15114, -15118, 15123, 15127, -15157, 15133, -15156, 15136, -15137, 15135, -15155, -15154, -15131, 15130, -15132, 10021, -15153, 15122, -15152, 15110, 15105, -15151, 15101, -15150, -15096, -15090, -15089, -15087, 15093]"
Red,Daybreak to SLC CBD to UofU LRT,3,7,False,15,15,,35,"[15149, 15148, 15147, -15146, -15145, -15144, 15143, -15142, -15158, -15140, -15141, 15139, -15159, 15138, -15160, -15161, 15134, -15171, -15170, 15127, 15123, -15118, -15114, 15109, 15104, -15100, 15095, -15094, 15086, 15080, 15077, -15073, 10016, 15068, -15067, -15065, -15064, -15060, 15059, -15057, -15055, -15054, 15052, 15050, 15042, 15036, -15033, 15024, 15016, -15173, -15174, 15014, -15013, 15012, -15175, -15176, 15011]"
Sline,Sugarhouse Streetcar,7,7,False,15,15,,35,"[15107, 15106, 15103, 15102, 15099, 15098, 15097, -15094, 15095]"
RCRT_OGPN,Pleasant View to Payson CRT,13,8,False,15,30,,35,"[50014, -50015, 50016, -51000, -50017, -51001, -51002, -51003, -50018, 50019, -50020, -50021, -51005, -51006, -50022, -50023, 50024, -50025, -51004, -50026, -50027, -50028, 50029, 50030, -50031, -50032, -50033, -50034, 50035, -50036, -51007, -50037, -51008, -51009, -50039, 50040, -51012, -51011, -51010, -10001, -10002, -10003, -10004, -10005, -10006, 10060, -10007, 10008, -10009, 10010, -10011, -10012, -10013, -10014, -10015, 10016, -10017, -10018, 10019, -10020, 10021, -10022, -10023, -10024, 10025, -10026, -10027, -10028, -10029, -10032, 10031, -10030, -10033, 10035, -10034, 10036, -10037, -10038, -10039, -10040, -10041, 10042, -10043, -10044, -10045, 10046]"
Orange,Intermodal SLC to UofU LRT,4,7,False,15,15,,35,"[15168, -15167, 15148, 15147, -15146, -15145, -15144, 15143, -15142, -15158, -15140, -15141, 15139, -15159, 15138, -15160, -15161, 15134, -15165, -15128, -15164, -15163, 15124, -15162, 15116, -15172, 15111, 10019, -15117, 15119, 15125, 15126, 15130, 15132, 10021, -15153, 15122, -15152, 15110, 15105, -15151, 15101, -15150, -15096, -15090, -15089, -15087, 15093]"
