TAZID,PUMA,TRACT,BlockGroup
2960,49003,49049001601,490490016011
2911,49003,49049001401,490490014013
2910,49003,49049001404,490490014041
2916,49003,49049001404,490490014042
2915,49003,49049001404,490490014043
2908,49002,49049001202,490490012023
2918,49003,49049001403,490490014032
2917,49003,49049001403,490490014034
2981,49003,49049001403,490490014033
2961,49003,49049001602,490490016021
2962,49003,49049001504,490490015041
2964,49003,49049001601,490490016012
2965,49003,49049001601,490490016013
2968,49003,49049001602,490490016022
2963,49003,49049980200,490499802001
2966,49003,49049001602,490490016022
2970,49003,49049001801,490490018014
2972,49003,49049001801,490490018012
2973,49003,49049001801,490490018013
3004,49003,49049001701,490490017011
2974,49003,49049001702,490490017023
3003,49003,49049001702,490490017022
2976,49003,49049001802,490490018023
2978,49003,49049001802,490490018024
2980,49003,49049001702,490490017021
2977,49003,49049001802,490490018021
2991,49003,49049002400,490490024001
2992,49003,49049001803,490490018031
2994,49003,49049001803,490490018032
3002,49003,49049980400,490499804001
2913,49003,49049002101,490490021012
2914,49003,49049002101,490490021013
2921,49003,49049002102,490490021022
2982,49003,49049002001,490490020013
2920,49003,49049002102,490490021021
2923,49003,49049002102,490490021023
2925,49003,49049002002,490490020021
2984,49003,49049002001,490490020012
2927,49003,49049002002,490490020022
2986,49003,49049002001,490490020011
2987,49003,49049001900,490490019003
2969,49003,49049001900,490490019002
2975,49003,49049002400,490490024001
2988,49003,49049002001,490490020011
2990,49003,49049002400,490490024001
2937,49003,49049002204,490490022041
2938,49003,49049002204,490490022043
2940,49003,49049002204,490490022041
2941,49003,49049002204,490490022042
2943,49003,49049002205,490490022052
2944,49003,49049002205,490490022052
2945,49003,49049002205,490490022051
2948,49003,49049002213,490490022132
2950,49003,49049002213,490490022132
2954,49003,49049002213,490490022132
2957,49003,49049002213,490490022131
2952,49003,49049002206,490490022062
2953,49003,49049002206,490490022061
2929,49003,49049002300,490490023001
2995,49003,49049002300,490490023003
2997,49003,49049002400,490490024002
3006,49003,49049002300,490490023003
3018,49003,49049980300,490499803001
3008,49003,49049002400,490490024002
3007,49003,49049002300,490490023002
3023,49003,49049980300,490499803001
3016,49003,49049980300,490499803002
3021,49003,49049002213,490490022131
3022,49003,49049002213,490490022131
3025,49003,49049980300,490499803001
2998,49003,49049002400,490490024002
2999,49003,49049002500,490490025001
3000,49003,49049002500,490490025002
3001,49003,49049002703,490490027032
3011,49003,49049002500,490490025004
3012,49003,49049002500,490490025004
3020,49003,49049980500,490499805001
3013,49003,49049002703,490490027032
3027,49003,49049980300,490499803001
3033,49003,49049980300,490499803001
3034,49003,49049980500,490499805001
3028,49003,49049980300,490499803001
3035,49003,49049980500,490499805001
3037,49003,49049980500,490499805001
3032,49003,49049002702,490490027023
3041,49003,49049980500,490499805001
3043,49004,49049002901,490490029011
3044,49004,49049002901,490490029011
3039,49003,49049980500,490499805001
3051,49004,49049002902,490490029022
3045,49004,49049002901,490490029011
3048,49004,49049002901,490490029011
3050,49004,49049002901,490490029011
3054,49004,49049002901,490490029011
3056,49004,49049002901,490490029011
3141,49001,49049010503,490490105032
3061,49004,49049002901,490490029012
3062,49004,49049002901,490490029015
3063,49004,49049002901,490490029015
3040,49003,49049980500,490499805001
3046,49004,49049002902,490490029022
3148,49001,49049010503,490490105032
3069,49004,49049002901,490490029012
3070,49004,49049002901,490490029014
3080,49004,49049002901,490490029014
3072,49004,49049002901,490490029013
3082,49004,49049002901,490490029013
3081,49004,49049002901,490490029013
3094,49004,49049010306,490490103062
3073,49004,49049002902,490490029023
3074,49004,49049003105,490490031053
3075,49004,49049003105,490490031053
3076,49004,49049003103,490490031031
3078,49004,49049003104,490490031042
3085,49004,49049003106,490490031062
3084,49004,49049003106,490490031061
3089,49004,49049003106,490490031062
3092,49004,49049010303,490490103031
3086,49004,49049003103,490490031032
3099,49004,49049003106,490490031061
3111,49004,49049010303,490490103032
3108,49004,49049010308,490490103083
3115,49004,49049010308,490490103082
3110,49004,49049010308,490490103083
3119,49004,49049010308,490490103082
3120,49004,49049010305,490490103051
3199,49004,49049010307,490490103071
3122,49004,49049010307,490490103071
3125,49004,49049010305,490490103052
3095,49004,49049010306,490490103062
3103,49004,49049010306,490490103062
3097,49004,49049010306,490490103062
3104,49004,49049010306,490490103062
3177,49004,49049010306,490490103062
3178,49004,49049010306,490490103062
3106,49004,49049010306,490490103062
3179,49004,49049010306,490490103062
3107,49004,49049010308,490490103081
3188,49004,49049010308,490490103081
3189,49004,49049010308,490490103081
3187,49004,49049010306,490490103061
3197,49004,49049010307,490490103073
3198,49004,49049010307,490490103071
3207,49004,49049010307,490490103072
3212,49004,49049010307,490490103071
3213,49004,49049010307,490490103071
3200,49004,49049010307,490490103071
3202,49004,49049010305,490490103051
3232,49004,49049010406,490490104062
3230,49004,49049010406,490490104062
3221,49004,49049010405,490490104052
3209,49004,49049010307,490490103072
3219,49004,49049010404,490490104042
3224,49004,49049010404,490490104044
3225,49004,49049010404,490490104041
3228,49004,49049010406,490490104062
3227,49004,49049010406,490490104062
3250,49004,49049010406,490490104062
3242,49004,49049010406,490490104062
3222,49004,49049003203,490490032031
3175,49004,49049003201,490490032011
3181,49004,49049003201,490490032011
3180,49004,49049003201,490490032011
3184,49004,49049003201,490490032011
3185,49004,49049003201,490490032012
3186,49004,49049003201,490490032012
3195,49004,49049003204,490490032041
3194,49004,49049003204,490490032041
3211,49004,49049003205,490490032054
3196,49004,49049003205,490490032052
3215,49004,49049003203,490490032031
3206,49004,49049003204,490490032042
3208,49004,49049003204,490490032042
3210,49004,49049003205,490490032052
3216,49004,49049003203,490490032031
3223,49004,49049003203,490490032032
3183,49004,49049003302,490490033021
3201,49004,49049003301,490490033011
3191,49004,49049003302,490490033022
3182,49004,49049003302,490490033021
3192,49004,49049003302,490490033022
3203,49004,49049003301,490490033011
3204,49004,49049003301,490490033012
3193,49004,49049003302,490490033022
3205,49004,49049003301,490490033012
3233,49004,49049010406,490490104061
3214,49004,49049003301,490490033012
3239,49004,49049010406,490490104061
3234,49004,49049010406,490490104061
3240,49004,49049010406,490490104061
3236,49004,49049010406,490490104061
3237,49004,49049010406,490490104061
3238,49004,49049010406,490490104061
3241,49004,49049010406,490490104061
3130,49001,49049010503,490490105032
3147,49001,49049010503,490490105032
3154,49001,49049010503,490490105032
3157,49001,49049010503,490490105032
3152,49001,49049010503,490490105032
3158,49001,49049010503,490490105032
3165,49001,49049010503,490490105032
3155,49001,49049010503,490490105032
3149,49001,49049010503,490490105032
3150,49001,49049010503,490490105032
3169,49001,49049010503,490490105032
3161,49001,49049010503,490490105032
3168,49001,49049010503,490490105032
3166,49001,49049010503,490490105032
3167,49001,49049010503,490490105032
3170,49001,49049010503,490490105032
3171,49001,49049010503,490490105032
3172,49001,49049010503,490490105032
3174,49001,49049010503,490490105032
3341,49001,49049010503,490490105031
3348,49001,49049010503,490490105031
3377,49001,49049010504,490490105042
3375,49001,49049010504,490490105042
3376,49001,49049010504,490490105042
3370,49001,49049010504,490490105042
3384,49001,49049010504,490490105042
3386,49001,49049010504,490490105042
3394,49001,49049010504,490490105042
3409,49001,49049010504,490490105041
3413,49001,49049010504,490490105041
3414,49001,49049010504,490490105041
3416,49001,49049010504,490490105041
3417,49001,49049010504,490490105041
3422,49001,49049010504,490490105041
3419,49001,49049010504,490490105041
3418,49001,49049010504,490490105041
3427,49001,49049010504,490490105041
3415,49001,49049010600,490490106001
3433,49001,49049010504,490490105041
3444,49001,49049010600,490490106001
3446,49001,49049010504,490490105041
3243,49004,49049010406,490490104061
3385,49001,49049010504,490490105042
3245,49004,49049010406,490490104061
3246,49004,49049010406,490490104061
3248,49004,49049010406,490490104061
3256,49004,49049010406,490490104061
3249,49004,49049010406,490490104061
3277,49004,49049010407,490490104072
3285,49001,49049003401,490490034011
3290,49001,49049003401,490490034011
3281,49004,49049010406,490490104062
3267,49004,49049010406,490490104062
3280,49004,49049010408,490490104082
3279,49004,49049010408,490490104081
3265,49004,49049010408,490490104082
3297,49004,49049010408,490490104081
3295,49004,49049010407,490490104071
3291,49004,49049010407,490490104072
3296,49004,49049010407,490490104072
3309,49004,49049010411,490490104111
3311,49004,49049010411,490490104113
3316,49004,49049010411,490490104111
3317,49004,49049010411,490490104113
3318,49004,49049010411,490490104112
3288,49001,49049003401,490490034011
3284,49001,49049003401,490490034011
3271,49001,49049003401,490490034011
3272,49001,49049003401,490490034011
3270,49001,49049003401,490490034011
3283,49001,49049003401,490490034011
3287,49001,49049003401,490490034013
3286,49001,49049003401,490490034013
3292,49001,49049003404,490490034041
3293,49004,49049010407,490490104071
3301,49001,49049003404,490490034042
3304,49001,49049003404,490490034041
3303,49001,49049003404,490490034041
3432,49001,49049003405,490490034052
3426,49001,49049003405,490490034051
3431,49001,49049003405,490490034053
3450,49001,49049010410,490490104101
3442,49001,49049010410,490490104104
3443,49001,49049010410,490490104104
3282,49001,49049003401,490490034012
3421,49001,49049003405,490490034051
3420,49001,49049003403,490490034031
3425,49001,49049003403,490490034032
3424,49001,49049003403,490490034032
3423,49001,49049003403,490490034032
3430,49001,49049003403,490490034034
3436,49001,49049010410,490490104102
3438,49001,49049010410,490490104102
3435,49001,49049010410,490490104102
3440,49001,49049010410,490490104102
3449,49001,49049010410,490490104103
3470,49001,49049010410,490490104103
3478,49001,49049010409,490490104091
3457,49001,49049010410,490490104101
3453,49001,49049010504,490490105041
3456,49001,49049010410,490490104103
3455,49001,49049010504,490490105041
3469,49001,49049010504,490490105041
3477,49001,49049010505,490490105051
3484,49001,49049010506,490490105061
3486,49001,49049010409,490490104091
3501,49001,49049010409,490490104092
3483,49001,49049010506,490490105062
3482,49001,49049010506,490490105063
3489,49001,49049010506,490490105063
3490,49001,49049010506,490490105063
3497,49001,49049010506,490490105063
3500,49001,49049010506,490490105063
3495,49001,49049010506,490490105063
3502,49001,49049010506,490490105063
3481,49001,49049010600,490490106002
3452,49001,49049010504,490490105041
3451,49001,49049010504,490490105041
3468,49001,49049010505,490490105052
3466,49001,49049010505,490490105055
3465,49001,49049010600,490490106001
3474,49001,49049010505,490490105051
3467,49001,49049010505,490490105055
3472,49001,49049010505,490490105054
3471,49001,49049010600,490490106001
3473,49001,49049010505,490490105054
3459,49001,49049010600,490490106001
3461,49001,49049010600,490490106001
3479,49001,49049010600,490490106002
3464,49001,49049010600,490490106001
3505,49001,49049010600,490490106001
3508,49001,49049010600,490490106001
3510,49001,49049010600,490490106003
3512,49001,49049010600,490490106002
3511,49001,49049010600,490490106003
3556,49001,49049010132,490490101320
2728,49001,49049010131,490490101311
3515,49004,49049010212,490490102123
2720,49004,49049010217,490490102173
3509,49001,49049010600,490490106003
2909,49002,49049001300,490490013003
2958,49003,49049002213,490490022131
3015,49003,49049002213,490490022131
2318,49001,49049010114,490490101142
2457,49001,49049010117,490490101172
2713,49004,49049010208,490490102082
2712,49004,49049010208,490490102082
2765,49002,49049000510,490490005101
2764,49002,49049000510,490490005103
2848,49002,49049000903,490490009031
3308,49004,49049010408,490490104083
2321,49001,49049010107,490490101073
2382,49001,49049010122,490490101221
2441,49001,49049010132,490490101322
2446,49001,49049010116,490490101162
2607,49001,49049010110,490490101102
2613,49001,49049010110,490490101102
2553,49001,49049010128,490490101283
2648,49004,49049010212,490490102123
2722,49004,49049010211,490490102112
2725,49004,49049010211,490490102113
2715,49004,49049010209,490490102094
2700,49004,49049010223,490490102231
2701,49004,49049010219,490490102191
2687,49004,49049010224,490490102241
2688,49004,49049010224,490490102241
2681,49002,49049000205,490490002052
2660,49002,49049000400,490490004003
2763,49002,49049000400,490490004002
2570,49001,49049010131,490490101311
2760,49002,49049010226,490490102261
2782,49002,49049010226,490490102263
2751,49002,49049000601,490490006011
2762,49002,49049000511,490490005112
2806,49002,49049002209,490490022093
2857,49002,49049000901,490490009012
2892,49003,49049001503,490490015032
2895,49003,49049001701,490490017012
2993,49003,49049001803,490490018032
2919,49003,49049002101,490490021011
2983,49003,49049001900,490490019001
2967,49003,49049001900,490490019001
2985,49003,49049001900,490490019002
2989,49003,49049002400,490490024001
2946,49003,49049002205,490490022051
2951,49003,49049002206,490490022063
2956,49003,49049002213,490490022131
2959,49003,49049002213,490490022131
2996,49003,49049002300,490490023002
3017,49003,49049980300,490499803001
3024,49003,49049980300,490499803001
3038,49003,49049980500,490499805001
3083,49004,49049002901,490490029013
3077,49004,49049003104,490490031042
3088,49004,49049003104,490490031043
3087,49004,49049003103,490490031031
3101,49004,49049010303,490490103033
3220,49004,49049010405,490490104051
3226,49004,49049010405,490490104053
3251,49004,49049010406,490490104062
3269,49004,49049010406,490490104062
3153,49001,49049010503,490490105032
3162,49001,49049010503,490490105032
3164,49001,49049010503,490490105032
3355,49001,49049010503,490490105032
3360,49001,49049010503,490490105032
3362,49001,49049010503,490490105032
3410,49001,49049010504,490490105041
3406,49001,49049010504,490490105042
3411,49001,49049010504,490490105041
3247,49004,49049010406,490490104061
3299,49004,49049010408,490490104082
3307,49004,49049010408,490490104083
3313,49004,49049010411,490490104112
3306,49004,49049010407,490490104071
3305,49004,49049010407,490490104071
3437,49001,49049003403,490490034033
3448,49001,49049010410,490490104103
3441,49001,49049010410,490490104102
3454,49001,49049010504,490490105041
3476,49001,49049010505,490490105051
3475,49001,49049010505,490490105053
2776,49002,49049000505,490490005053
3014,49003,49049002703,490490027031
2352,49001,49049010114,490490101143
2509,49001,49049010125,490490101251
2508,49001,49049010125,490490101251
2504,49001,49049010107,490490101071
2630,49004,49049010221,490490102212
2646,49004,49049010212,490490102122
2639,49004,49049010212,490490102122
2640,49004,49049010212,490490102123
2717,49004,49049010209,490490102091
2724,49004,49049010211,490490102113
2718,49004,49049010209,490490102091
2676,49002,49049000206,490490002062
2693,49004,49049010210,490490102102
2696,49004,49049010220,490490102201
2789,49002,49049010213,490490102132
2780,49002,49049010225,490490102253
2771,49002,49049000508,490490005081
2777,49002,49049000504,490490005041
2778,49004,49049010210,490490102103
2767,49002,49049000511,490490005114
2761,49002,49049000511,490490005111
2836,49002,49049000709,490490007092
2926,49003,49049002002,490490020022
2947,49003,49049002205,490490022051
3009,49003,49049002400,490490024002
3019,49003,49049980300,490499803001
3029,49003,49049002702,490490027022
3030,49003,49049002702,490490027021
3031,49003,49049002702,490490027022
3053,49004,49049003001,490490030013
3052,49004,49049003001,490490030012
3098,49004,49049010308,490490103081
3218,49004,49049003203,490490032033
3217,49004,49049003203,490490032032
3159,49001,49049010503,490490105032
3142,49001,49049010503,490490105032
3325,49001,49049010503,490490105032
3428,49001,49049010504,490490105041
3278,49004,49049010408,490490104081
3263,49004,49049010406,490490104062
3298,49004,49049010408,490490104082
3312,49004,49049010411,490490104113
3319,49004,49049010411,490490104112
3314,49004,49049010411,490490104112
3445,49004,49049010411,490490104113
3429,49001,49049003403,490490034034
2270,49001,49049010115,490490101153
2255,49001,49049010107,490490101074
2276,49001,49049010107,490490101073
2324,49001,49049010107,490490101073
3344,49001,49049010503,490490105031
3358,49001,49049010503,490490105031
3494,49001,49049010600,490490106002
2422,49001,49049010107,490490101074
3503,49001,49049010107,490490101074
3504,49001,49049010600,490490106001
3513,49001,49049010600,490490106002
2426,49001,49049010132,490490101321
3557,49001,49049010600,490490106001
2654,49004,49049010212,490490102121
2719,49004,49049010217,490490102172
3347,49001,49049010503,490490105032
3321,49001,49049010503,490490105031
2242,49001,49049010115,490490101152
3356,49001,49049010503,490490105031
3507,49001,49049010600,490490106001
2428,49001,49049010132,490490101321
2575,49001,49049010127,490490101271
2593,49001,49049010130,490490101303
2534,49001,49049010129,490490101293
2697,49004,49049010220,490490102204
2745,49002,49049000603,490490006031
2734,49002,49049000601,490490006012
2799,49002,49049002209,490490022091
2804,49002,49049002208,490490022081
2868,49002,49049001001,490490010012
2860,49003,49049001401,490490014012
3005,49003,49049001701,490490017012
2955,49003,49049980600,490499806001
3042,49004,49049003001,490490030012
3047,49004,49049003001,490490030012
3079,49004,49049002901,490490029012
3090,49004,49049010303,490490103033
3129,49004,49049010305,490490103052
3231,49004,49049010411,490490104112
3235,49004,49049010406,490490104061
3363,49001,49049010503,490490105032
3334,49001,49049010503,490490105031
3412,49001,49049010504,490490105041
3447,49001,49049010504,490490105041
3498,49001,49049010409,490490104092
3496,49001,49049010506,490490105063
3488,49001,49049010600,490490106002
3480,49001,49049010600,490490106002
3458,49001,49049010600,490490106001
3462,49001,49049010600,490490106001
3463,49001,49049010600,490490106001
3036,49003,49049980300,490499803001
3327,49001,49049010503,490490105031
2447,49001,49049010116,490490101162
2443,49001,49049010116,490490101162
2305,49001,49049010115,490490101151
2682,49002,49049000205,490490002051
2680,49002,49049000205,490490002053
3156,49001,49049010503,490490105032
2673,49002,49049000207,490490002071
2674,49002,49049000206,490490002061
2423,49001,49049010132,490490101323
3460,49001,49049010600,490490106001
2425,49001,49049010132,490490101323
2439,49001,49049010132,490490101322
2500,49001,49049010107,490490101071
2721,49004,49049010208,490490102081
2723,49004,49049010211,490490102114
2716,49004,49049010209,490490102092
2869,49002,49049001001,490490010013
3118,49004,49049010305,490490103052
3114,49004,49049010303,490490103031
3333,49001,49049010600,490490106001
3434,49001,49049010504,490490105041
3439,49001,49049010504,490490105041
3315,49004,49049010411,490490104112
3300,49004,49049010411,490490104112
3320,49004,49049010411,490490104111
3499,49001,49049010506,490490105063
3493,49001,49049010600,490490106002
3491,49001,49049010600,490490106002
3487,49001,49049010600,490490106002
2505,49001,49049010123,490490101233
2675,49002,49049000206,490490002062
2775,49002,49049000504,490490005043
2841,49002,49049000703,490490007033
2533,49001,49049980100,490499801001
2532,49001,49049980100,490499801001
2531,49001,49049980100,490499801001
3102,49004,49049010303,490490103031
3091,49004,49049010303,490490103033
3100,49004,49049010303,490490103032
3117,49004,49049010305,490490103051
3116,49004,49049010305,490490103051
3121,49004,49049010305,490490103051
3123,49004,49049010305,490490103051
3126,49004,49049010305,490490103051
3190,49004,49049010308,490490103081
2756,49002,49049000400,490490004002
2662,49002,49049000207,490490002072
2638,49004,49049010212,490490102122
2822,49002,49049002212,490490022121
3026,49003,49049980300,490499803001
2790,49001,49049010131,490490101313
3140,49001,49049010503,490490105032
3135,49001,49049010503,490490105032
3339,49001,49049010503,490490105032
3345,49001,49049010503,490490105032
3340,49001,49049010503,490490105032
3337,49001,49049010503,490490105031
3343,49001,49049010503,490490105031
3338,49001,49049010503,490490105031
3346,49001,49049010503,490490105032
3329,49001,49049010503,490490105031
3330,49001,49049010503,490490105031
3323,49001,49049010503,490490105031
3324,49001,49049010503,490490105031
3331,49001,49049010503,490490105032
3332,49001,49049010503,490490105032
3326,49001,49049010503,490490105032
3322,49001,49049010503,490490105032
3354,49001,49049010503,490490105032
3361,49001,49049010503,490490105032
3353,49001,49049010503,490490105032
3352,49001,49049010503,490490105031
3359,49001,49049010503,490490105031
3351,49001,49049010503,490490105031
3350,49001,49049010503,490490105031
3349,49001,49049010503,490490105031
3357,49001,49049010503,490490105031
3367,49001,49049010504,490490105042
3380,49001,49049010504,490490105042
3390,49001,49049010504,490490105042
3397,49001,49049010504,490490105042
3396,49001,49049010504,490490105042
3402,49001,49049010504,490490105042
3401,49001,49049010504,490490105042
3378,49001,49049010504,490490105042
3388,49001,49049010504,490490105042
3389,49001,49049010504,490490105042
3399,49001,49049010504,490490105042
3398,49001,49049010504,490490105042
3255,49004,49049010406,490490104061
3259,49004,49049010406,490490104061
3276,49001,49049003401,490490034011
3289,49001,49049003401,490490034011
3294,49004,49049010407,490490104071
3302,49004,49049010407,490490104071
3310,49004,49049010411,490490104111
3275,49001,49049003401,490490034011
3258,49004,49049010406,490490104061
3274,49001,49049003401,490490034011
3369,49001,49049010504,490490105042
3372,49001,49049010504,490490105042
3368,49001,49049010504,490490105042
3373,49001,49049010504,490490105042
3374,49001,49049010504,490490105042
3176,49001,49049010503,490490105032
2587,49001,49049010131,490490101312
2731,49002,49049000601,490490006011
2733,49002,49049000601,490490006011
2742,49002,49049000601,490490006011
3400,49001,49049010504,490490105042
3257,49004,49049010406,490490104061
3229,49004,49049010406,490490104062
3252,49004,49049010406,490490104062
3253,49004,49049010406,490490104062
3254,49004,49049010406,490490104062
3342,49001,49049010503,490490105031
3336,49001,49049010503,490490105031
3335,49001,49049010503,490490105031
3328,49001,49049010503,490490105031
3407,49001,49049010504,490490105041
3160,49001,49049010503,490490105032
2949,49003,49049002213,490490022132
2939,49003,49049002204,490490022041
2979,49003,49049001802,490490018022
2971,49003,49049001801,490490018011
2928,49003,49049002002,490490020022
3010,49003,49049002500,490490025003
2924,49003,49049002102,490490021023
2922,49003,49049002101,490490021011
2912,49002,49049001201,490490012012
2821,49002,49049002212,490490022122
2819,49002,49049002212,490490022122
2887,49002,49049001300,490490013001
2932,49002,49049001103,490490011032
2274,49001,49049010107,490490101073
2278,49001,49049010107,490490101073
2279,49001,49049010107,490490101073
2248,49001,49049010107,490490101074
2244,49001,49049010115,490490101153
2262,49001,49049010115,490490101153
2259,49001,49049010115,490490101152
2258,49001,49049010115,490490101152
2237,49001,49049010115,490490101153
2299,49001,49049010115,490490101153
2307,49001,49049010115,490490101153
2269,49001,49049010115,490490101153
2265,49001,49049010115,490490101152
2257,49001,49049010115,490490101152
2234,49001,49049010115,490490101152
2243,49001,49049010115,490490101152
2233,49001,49049010115,490490101152
2232,49001,49049010107,490490101074
2240,49001,49049010107,490490101074
2287,49001,49049010107,490490101073
2350,49001,49049010107,490490101073
2348,49001,49049010114,490490101142
2359,49001,49049010114,490490101142
2376,49001,49049010122,490490101221
2340,49001,49049010107,490490101073
2361,49001,49049010107,490490101073
2362,49001,49049010107,490490101073
2338,49001,49049010107,490490101073
2286,49001,49049010107,490490101073
2293,49001,49049010107,490490101073
2303,49001,49049010115,490490101152
2304,49001,49049010115,490490101152
2261,49001,49049010115,490490101153
2260,49001,49049010115,490490101153
2249,49001,49049010107,490490101074
2329,49001,49049010107,490490101073
2333,49001,49049010107,490490101073
2330,49001,49049010107,490490101073
2331,49001,49049010107,490490101073
2326,49001,49049010107,490490101073
2280,49001,49049010107,490490101073
2277,49001,49049010107,490490101074
2263,49001,49049010107,490490101074
2254,49001,49049010107,490490101073
2231,49001,49049010107,490490101074
2247,49001,49049010107,490490101074
2239,49001,49049010107,490490101074
2238,49001,49049010107,490490101074
2285,49001,49049010107,490490101073
2323,49001,49049010107,490490101073
2388,49001,49049010107,490490101073
2392,49001,49049010107,490490101073
2401,49001,49049010107,490490101073
2335,49001,49049010107,490490101073
2334,49001,49049010107,490490101073
2291,49001,49049010107,490490101073
2284,49001,49049010107,490490101073
3173,49001,49049010503,490490105032
3071,49004,49049002901,490490029014
2481,49001,49049010121,490490101211
2488,49001,49049010121,490490101211
2489,49001,49049010121,490490101211
2469,49001,49049010125,490490101252
2462,49001,49049010117,490490101172
2433,49001,49049010132,490490101321
2464,49001,49049010125,490490101252
2559,49001,49049010126,490490101261
2346,49001,49049010114,490490101143
2399,49001,49049010107,490490101073
2396,49001,49049010107,490490101073
2400,49001,49049010107,490490101073
2327,49001,49049010107,490490101073
2322,49001,49049010107,490490101073
2272,49001,49049010107,490490101073
2289,49001,49049010107,490490101073
2283,49001,49049010107,490490101073
2282,49001,49049010107,490490101073
2228,49001,49049010107,490490101074
2455,49001,49049010117,490490101172
2619,49004,49049010222,490490102222
3485,49001,49049010409,490490104092
3561,49001,49049010600,490490106002
2219,49001,49049010107,490490101074
2528,49001,49049010124,490490101242
2529,49001,49049010129,490490101293
2524,49001,49049010124,490490101242
2218,49001,49049010107,490490101074
3492,49001,49049010600,490490106002
2421,49001,49049980100,490499801001
2420,49001,49049980100,490499801001
2390,49001,49049010107,490490101073
2394,49001,49049010107,490490101073
2931,49002,49049001103,490490011033
2502,49001,49049980100,490499801001
2563,49001,49049010131,490490101312
2413,49001,49049010107,490490101073
2412,49001,49049010107,490490101073
2406,49001,49049010107,490490101073
2414,49001,49049010107,490490101073
2415,49001,49049010107,490490101073
2408,49001,49049010107,490490101073
2410,49001,49049010107,490490101073
2411,49001,49049010107,490490101073
2393,49001,49049010107,490490101073
2427,49001,49049010132,490490101323
2424,49001,49049010132,490490101321
2430,49001,49049010132,490490101321
3163,49001,49049010503,490490105032
3383,49001,49049010504,490490105042
3393,49001,49049010504,490490105042
2419,49001,49049010107,490490101071
2225,49001,49049010115,490490101153
2220,49001,49049010115,490490101153
2942,49003,49049002205,490490022051
3093,49004,49049010306,490490103062
3096,49004,49049010306,490490103062
3105,49004,49049010306,490490103062
3264,49004,49049010406,490490104062
3266,49004,49049010406,490490104062
3268,49004,49049010406,490490104062
3138,49001,49049010503,490490105032
3133,49001,49049010503,490490105032
3262,49004,49049010406,490490104062
2584,49001,49049010131,490490101312
2582,49001,49049010131,490490101312
2586,49001,49049010131,490490101312
2585,49001,49049010131,490490101312
2580,49001,49049010131,490490101312
2567,49001,49049010131,490490101312
2801,49002,49049002208,490490022081
2802,49002,49049002208,490490022081
2363,49001,49049010122,490490101221
2256,49001,49049010107,490490101074
2497,49001,49049010125,490490101252
2499,49001,49049010125,490490101252
3109,49004,49049010308,490490103083
3127,49004,49049010305,490490103051
3244,49004,49049010406,490490104061
2369,49001,49049010122,490490101221
2373,49001,49049010120,490490101203
2935,49002,49049002212,490490022121
